0.0 0.00000 0.00000
0.02 0.00000 0.00000
0.04 0.00000 0.00000
0.06 0.00000 0.00000
0.08 0.00000 0.00000
0.1 0.00000 0.00000
0.12 0.00000 0.00000
0.14 0.00000 0.00000
0.16 0.00000 0.00000
0.18 0.00000 0.00000
0.2 0.00000 0.00000
0.22 0.00000 0.00000
0.24 0.00000 0.00000
0.26 0.00000 0.00000
0.28 0.00000 0.00000
0.3 0.00000 0.00000
0.32 0.00000 0.00000
0.34 0.00000 0.00000
0.36 0.00000 0.00000
0.38 0.00000 0.00000
0.4 0.00000 0.00000
0.42 0.00000 0.00000
0.44 0.00000 0.00000
0.46 0.00000 0.00000
0.48 0.00000 0.00000
0.5 0.00000 0.00000
0.52 0.00000 0.00000
0.54 0.00000 0.00000
0.56 0.00000 0.00000
0.58 0.00000 0.00000
0.6 0.00000 10.00000
0.62 0.00000 10.00000
0.64 0.00000 10.00000
0.66 0.00000 10.00000
0.68 0.00000 10.00000
0.7 0.00000 10.00000
0.72 0.00000 10.00000
0.74 0.00000 10.00000
0.76 0.00000 10.00000
0.78 0.00000 10.00000
0.8 0.00000 10.00000
0.82 0.00000 0.00000
0.84 0.00000 0.00000
0.86 0.00000 0.00000
0.88 0.00000 0.00000
0.9 0.00000 0.00000
0.92 0.00000 0.00000
0.94 0.00000 0.00000
0.96 0.00000 0.00000
0.98 0.00000 0.00000
1.0 0.00000 0.00000

0.0 0.02000 0.00000
0.02 0.02000 0.11395
0.04 0.02000 0.20608
0.06 0.02000 0.27930
0.08 0.02000 0.33651
0.1 0.02000 0.38063
0.12 0.02000 0.41459
0.14 0.02000 0.44135
0.16 0.02000 0.46386
0.18 0.02000 0.48509
0.2 0.02000 0.50797
0.22 0.02000 0.53538
0.24 0.02000 0.57012
0.26 0.02000 0.61492
0.28 0.02000 0.67237
0.3 0.02000 0.74494
0.32 0.02000 0.83493
0.34 0.02000 0.94445
0.36 0.02000 1.07543
0.38 0.02000 1.22956
0.4 0.02000 1.40826
0.42 0.02000 1.61259
0.44 0.02000 1.84323
0.46 0.02000 2.10028
0.48 0.02000 2.38312
0.5 0.02000 2.69013
0.52 0.02000 3.01830
0.54 0.02000 3.36274
0.56 0.02000 3.71597
0.58 0.02000 4.06698
0.6 0.02000 4.40000
0.62 0.02000 4.69473
0.64 0.02000 4.93294
0.66 0.02000 5.10185
0.68 0.02000 5.19322
0.7 0.02000 5.20239
0.72 0.02000 5.12779
0.74 0.02000 4.97074
0.76 0.02000 4.73559
0.78 0.02000 4.43019
0.8 0.02000 4.06674
0.82 0.02000 3.66273
0.84 0.02000 3.23746
0.86 0.02000 2.80545
0.88 0.02000 2.37612
0.9 0.02000 1.95507
0.92 0.02000 1.54497
0.94 0.02000 1.14626
0.96 0.02000 0.75771
0.98 0.02000 0.37679
1.0 0.02000 0.00000

0.0 0.04000 0.00000
0.02 0.04000 0.27372
0.04 0.04000 0.50413
0.06 0.04000 0.69530
0.08 0.04000 0.85170
0.1 0.04000 0.97809
0.12 0.04000 1.07952
0.14 0.04000 1.16120
0.16 0.04000 1.22845
0.18 0.04000 1.28653
0.2 0.04000 1.34062
0.22 0.04000 1.39562
0.24 0.04000 1.45608
0.26 0.04000 1.52607
0.28 0.04000 1.60908
0.3 0.04000 1.70794
0.32 0.04000 1.82474
0.34 0.04000 1.96072
0.36 0.04000 2.11632
0.38 0.04000 2.29106
0.4 0.04000 2.48360
0.42 0.04000 2.69174
0.44 0.04000 2.91245
0.46 0.04000 3.14195
0.48 0.04000 3.37578
0.5 0.04000 3.60892
0.52 0.04000 3.83591
0.54 0.04000 4.05102
0.56 0.04000 4.24836
0.58 0.04000 4.42215
0.6 0.04000 4.56686
0.62 0.04000 4.67745
0.64 0.04000 4.74956
0.66 0.04000 4.77970
0.68 0.04000 4.76539
0.7 0.04000 4.70524
0.72 0.04000 4.59904
0.74 0.04000 4.44768
0.76 0.04000 4.25315
0.78 0.04000 4.01839
0.8 0.04000 3.74716
0.82 0.04000 3.44380
0.84 0.04000 3.11303
0.86 0.04000 2.75971
0.88 0.04000 2.38864
0.9 0.04000 2.00427
0.92 0.04000 1.61063
0.94 0.04000 1.21111
0.96 0.04000 0.80838
0.98 0.04000 0.40433
1.0 0.04000 0.00000

0.0 0.06000 0.00000
0.02 0.06000 0.42916
0.04 0.06000 0.79726
0.06 0.06000 1.10868
0.08 0.06000 1.36853
0.1 0.06000 1.58258
0.12 0.06000 1.75712
0.14 0.06000 1.89886
0.16 0.06000 2.01471
0.18 0.06000 2.11166
0.2 0.06000 2.19658
0.22 0.06000 2.27605
0.24 0.06000 2.35615
0.26 0.06000 2.44232
0.28 0.06000 2.53921
0.3 0.06000 2.65053
0.32 0.06000 2.77898
0.34 0.06000 2.92615
0.36 0.06000 3.09249
0.38 0.06000 3.27732
0.4 0.06000 3.47884
0.42 0.06000 3.69425
0.44 0.06000 3.91976
0.46 0.06000 4.15080
0.48 0.06000 4.38217
0.5 0.06000 4.60816
0.52 0.06000 4.82280
0.54 0.06000 5.02003
0.56 0.06000 5.19392
0.58 0.06000 5.33887
0.6 0.06000 5.44976
0.62 0.06000 5.52216
0.64 0.06000 5.55245
0.66 0.06000 5.53796
0.68 0.06000 5.47698
0.7 0.06000 5.36889
0.72 0.06000 5.21411
0.74 0.06000 5.01406
0.76 0.06000 4.77112
0.78 0.06000 4.48850
0.8 0.06000 4.17008
0.82 0.06000 3.82028
0.84 0.06000 3.44387
0.86 0.06000 3.04574
0.88 0.06000 2.63074
0.9 0.06000 2.20341
0.92 0.06000 1.76787
