# columns=rank, rows=iteration
5.2350e+02 4.3512e+02 6.7609e+01 8.0763e+00 7.4234e-01 6.4878e-02
4.8231e+02 1.0259e+02 1.4692e+00 3.3274e-02 3.8910e-04 3.5009e-07
4.0914e+02 2.5296e+01 5.8960e-02 1.3261e-04 1.3993e-07 4.1299e-12
3.4835e+02 9.4935e+00 3.3913e-03 4.8206e-07 5.2905e-11 6.5112e-17
2.7847e+02 4.3771e+00 1.4044e-04 1.1484e-09 2.1112e-14 4.2241e-17
2.1888e+02 2.2050e+00 5.5254e-06 2.2952e-12 2.7897e-16 1.6079e-17
1.4946e+02 7.9171e-01 3.3129e-07 5.8689e-15 3.6240e-17 9.9303e-18
9.0257e+01 2.0706e-01 6.5742e-09 2.2177e-15 8.7529e-18 4.0982e-18
2.1158e+01 7.0025e-02 3.4712e-10 2.7004e-16 0.0000e+00 1.0352e-18
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
