# columns=rank, rows=iteration
5.2350e+02 4.7908e+02 6.7724e+01 8.0785e+00 7.4233e-01 6.4878e-02
4.8231e+02 1.7939e+01 6.1921e-01 8.2316e-03 5.0740e-05 1.8308e-07
4.0914e+02 8.6652e+00 2.6011e-02 2.5194e-05 4.5224e-09 1.2864e-12
3.4835e+02 3.7579e+00 1.2471e-03 1.1062e-07 7.0885e-13 4.3031e-17
2.7847e+02 1.8207e+00 7.8577e-05 3.4738e-10 2.7436e-16 6.1962e-17
2.1888e+02 7.6703e-01 4.1848e-06 1.4713e-12 2.0958e-16 3.4858e-17
1.4946e+02 3.5738e-01 1.0602e-07 5.5746e-15 1.0160e-16 1.1134e-17
9.0257e+01 1.8970e-01 6.4854e-09 1.4314e-15 3.9776e-17 2.4180e-18
2.1158e+01 6.8356e-02 1.8834e-10 2.2338e-16 4.0614e-17 1.3651e-18
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
