# columns=rank, rows=iteration
4.9937e-01 1.1018e-01 9.6735e-02 6.5513e-02 1.4218e-01 9.9694e-02 1.2451e-01 1.2456e-01 2.6739e-01 2.9561e-01 2.2695e-01 2.5291e-01 2.4473e-01 2.4022e-01 1.0946e-01 1.1769e-01 1.3425e-01 1.4241e-01 1.6178e-01 1.4752e-01
4.7151e-01 8.7189e-02 2.7936e-01 1.0065e-01 1.0793e-01 7.1857e-02 3.1541e-02 5.0889e-02 3.3993e-02 4.0210e-02 3.4143e-02 4.4308e-02 3.7633e-02 1.4706e-02 3.8597e-02 3.3086e-02 4.2345e-02 3.9980e-02 2.4272e-02 2.7888e-02
3.2398e-01 1.1704e-01 2.3865e-01 3.2293e-02 5.5001e-02 5.9804e-02 3.9298e-02 1.2421e-02 3.7532e-02 4.9578e-02 7.1053e-03 5.8820e-03 3.3896e-03 5.8821e-03 7.1263e-03 1.5212e-03 1.8759e-03 1.9581e-03 1.0754e-02 1.6536e-02
2.7664e-01 1.2843e-01 8.1041e-02 2.4166e-02 1.2002e-02 3.8022e-02 7.1969e-03 3.0241e-03 7.7259e-03 4.5921e-03 2.8116e-01 1.2313e+00 3.1921e+00 7.1059e+00 7.9038e+01 8.5179e+02 1.3470e+03 2.0293e+03 7.3286e+03 7.0203e+03
4.4126e-01 1.8521e-01 3.3828e-02 1.6526e-01 8.3316e-02 2.8239e-02 9.0672e-01 1.3721e+01 4.0331e+01 1.1252e+02 4.4683e+02 4.9211e+02 1.5249e+03 1.8198e+03 3.9564e+03 4.6124e+03 3.2014e+03 3.5778e+03 8.0679e+03 1.0652e+04
3.9863e-01 1.5018e-01 1.6214e-01 7.2263e-02 5.4278e-01 1.0940e+01 9.0015e+01 1.3063e+02 2.9247e+02 1.2451e+02 1.0620e+02 5.9726e+02 2.7272e+02 9.8860e+02 2.0375e+02 1.0620e+03 1.9216e+03 5.6776e+02 1.9327e+03 1.1204e+03
4.1908e-01 9.9443e-02 3.5973e-02 3.7594e-01 1.1175e+01 1.1670e+01 5.1125e+01 7.9524e+00 2.0668e+01 6.8588e+01 2.6278e+02 6.2520e+02 1.3203e+02 9.6005e+02 4.0569e+04 4.3817e+02 2.8646e+03 2.3277e+04 9.2139e+02 inf
2.9822e-01 1.5033e-01 2.8145e-01 1.3102e+01 1.0910e+01 6.0899e+00 9.9069e+00 4.7020e+02 2.2572e+03 7.0027e+02 inf inf inf 2.9360e+02 inf inf 9.6470e+03 inf 2.2295e+04 inf
4.1079e-02 6.8851e-02 8.4250e+00 4.6161e+00 1.4497e+01 inf inf inf inf inf inf inf inf 3.8130e+03 inf inf inf inf inf inf
2.3337e-10 7.4590e-03 5.7259e-01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
