6.4346e+00 9.0643e+01 a
9.6165e+00 2.0498e+01 a
1.2774e+01 3.1557e+00 a
1.5919e+01 4.2668e-01 a
1.9061e+01 9.6812e-02 a
2.2195e+01 1.7127e-02 a
2.5326e+01 3.3929e-03 a
2.8447e+01 4.5038e-04 a
3.1529e+01 8.8164e-06 a
3.4618e+01 1.0000e-15 a
1.3245e+02 6.7522e+00 b
1.3557e+02 9.1296e-02 b
1.3861e+02 2.8641e-03 b
1.4167e+02 8.9046e-05 b
1.4470e+02 2.9226e-06 b
1.4775e+02 9.2843e-08 b
1.5081e+02 1.3903e-09 b
1.5386e+02 4.4326e-11 b
1.5688e+02 5.5845e-13 b
1.5992e+02 1.0000e-15 b
1.3492e+02 2.3532e+00 c
1.3804e+02 6.9536e-02 c
1.4118e+02 1.7648e-03 c
1.4430e+02 8.3409e-06 c
1.4740e+02 2.0804e-08 c
1.5049e+02 6.6807e-10 c
1.5357e+02 1.2299e-13 c
1.5664e+02 3.7685e-14 c
1.5968e+02 2.3323e-15 c
1.6273e+02 1.0000e-15 c
1.3845e+02 4.9848e-01 d
1.4152e+02 3.4171e-03 d
1.4458e+02 1.4652e-05 d
1.4765e+02 1.4501e-08 d
1.5069e+02 1.3438e-10 d
1.5375e+02 5.8013e-13 d
1.5677e+02 5.8876e-14 d
1.5981e+02 4.2695e-14 d
1.6285e+02 3.2761e-14 d
1.6591e+02 1.0000e-15 d
1.4099e+02 2.4363e-01 e
1.4409e+02 4.7182e-04 e
1.4722e+02 8.4387e-07 e
1.5036e+02 4.2409e-10 e
1.5348e+02 1.9954e-12 e
1.5657e+02 8.1034e-14 e
1.5962e+02 1.3633e-14 e
1.6267e+02 2.3323e-15 e
1.6570e+02 1.0000e-15 e
1.6874e+02 1.0000e-15 e
1.4402e+02 2.3347e-01 f
1.4713e+02 3.0702e-04 f
1.5026e+02 7.7168e-07 f
1.5342e+02 3.9068e-10 f
1.5657e+02 2.2958e-13 f
1.5965e+02 4.4746e-14 f
1.6274e+02 3.3616e-14 f
1.6578e+02 1.0000e-15 f
1.6882e+02 1.0000e-15 f
1.7185e+02 1.0000e-15 f
1.4747e+02 2.1709e-01 g
1.5062e+02 1.4484e-04 g
1.5376e+02 4.2871e-08 g
1.5693e+02 2.5281e-12 g
1.6002e+02 5.4437e-14 g
1.6310e+02 5.8561e-14 g
1.6614e+02 3.0505e-14 g
1.6919e+02 4.5231e-15 g
1.7224e+02 1.0000e-15 g
1.7530e+02 1.0000e-15 g
1.5049e+02 8.5167e-02 h
1.5361e+02 1.5368e-05 h
1.5674e+02 1.7106e-09 h
1.5990e+02 1.4496e-13 h
1.6307e+02 4.0593e-14 h
1.6618e+02 1.1638e-14 h
1.6929e+02 7.9635e-15 h
1.7236e+02 1.0000e-15 h
1.7541e+02 1.0000e-15 h
1.7845e+02 1.0000e-15 h
1.5531e+02 8.4941e-02 i
1.5846e+02 1.4793e-05 i
1.6161e+02 1.5370e-09 i
1.6475e+02 8.2889e-14 i
1.6789e+02 3.3913e-14 i
1.7104e+02 3.1514e-14 i
1.7415e+02 1.1485e-14 i
1.7724e+02 1.0000e-15 i
1.8033e+02 1.0000e-15 i
1.8336e+02 1.0000e-15 i
1.5664e+02 3.6722e-02 j
1.5978e+02 2.1141e-06 j
1.6293e+02 1.9551e-10 j
1.6608e+02 5.8296e-14 j
1.6922e+02 2.6649e-14 j
1.7230e+02 1.0000e-15 j
1.7534e+02 1.0000e-15 j
1.7837e+02 1.0000e-15 j
1.8140e+02 1.0000e-15 j
1.8444e+02 1.0000e-15 j
1.6543e+02 1.4444e-02 k
1.6855e+02 1.3985e-06 k
1.7168e+02 3.5172e-11 k
1.7483e+02 7.4458e-14 k
1.7799e+02 1.7551e-14 k
1.8114e+02 1.0000e-15 k
1.8426e+02 1.0000e-15 k
1.8735e+02 1.0000e-15 k
1.9043e+02 1.0000e-15 k
1.9348e+02 1.0000e-15 k
1.8090e+02 1.1189e-02 l
1.8404e+02 2.7964e-07 l
1.8719e+02 4.7883e-12 l
1.9035e+02 5.6940e-14 l
1.9344e+02 7.2371e-15 l
1.9652e+02 1.0000e-15 l
1.9965e+02 1.0000e-15 l
2.0273e+02 1.0000e-15 l
2.0581e+02 1.0000e-15 l
2.0887e+02 1.0000e-15 l
1.9559e+02 1.1184e-02 m
1.9873e+02 2.7191e-07 m
2.0186e+02 4.7595e-12 m
2.0502e+02 5.0729e-14 m
2.0818e+02 1.4640e-14 m
2.1135e+02 2.3323e-15 m
2.1443e+02 1.0000e-15 m
2.1746e+02 1.0000e-15 m
2.2049e+02 1.0000e-15 m
2.2352e+02 1.0000e-15 m
2.1262e+02 5.0751e-03 n
2.1579e+02 2.1811e-07 n
2.1895e+02 3.9504e-13 n
2.2211e+02 3.9581e-14 n
2.2531e+02 2.5998e-14 n
2.2853e+02 2.5303e-15 n
2.3178e+02 1.0000e-15 n
2.3501e+02 1.0000e-15 n
2.3824e+02 1.0000e-15 n
2.4142e+02 1.0000e-15 n
2.2703e+02 2.6759e-03 o
2.3030e+02 2.8152e-08 o
2.3357e+02 2.5914e-13 o
2.3686e+02 4.9818e-14 o
2.4013e+02 3.5764e-14 o
2.4337e+02 1.0000e-15 o
2.4656e+02 1.0000e-15 o
2.4975e+02 1.0000e-15 o
2.5292e+02 1.0000e-15 o
2.5611e+02 1.0000e-15 o
2.4166e+02 2.4765e-03 p
2.4484e+02 9.5566e-09 p
2.4802e+02 6.7007e-14 p
2.5121e+02 3.7685e-14 p
2.5448e+02 7.1569e-15 p
2.5775e+02 1.0000e-15 p
2.6098e+02 1.0000e-15 p
2.6420e+02 1.0000e-15 p
2.6740e+02 1.0000e-15 p
2.7058e+02 1.0000e-15 p
2.6329e+02 2.4002e-03 q
2.6656e+02 4.1080e-09 q
2.6985e+02 7.6162e-14 q
2.7315e+02 4.0188e-14 q
2.7640e+02 1.1943e-14 q
2.7965e+02 1.0000e-15 q
2.8283e+02 1.0000e-15 q
2.8600e+02 1.0000e-15 q
2.8919e+02 1.0000e-15 q
2.9236e+02 1.0000e-15 q
2.7335e+02 2.3903e-03 r
2.7647e+02 4.0993e-09 r
2.7960e+02 6.9831e-14 r
2.8274e+02 4.0665e-14 r
2.8589e+02 1.9065e-14 r
2.8904e+02 1.2218e-14 r
2.9218e+02 1.0000e-15 r
2.9527e+02 1.0000e-15 r
2.9833e+02 1.0000e-15 r
3.0137e+02 1.0000e-15 r
2.8680e+02 3.5740e-04 s
2.8996e+02 1.2375e-09 s
2.9310e+02 7.6884e-14 s
2.9622e+02 3.4918e-14 s
2.9935e+02 7.2581e-15 s
3.0247e+02 1.0000e-15 s
3.0553e+02 1.0000e-15 s
3.0859e+02 1.0000e-15 s
3.1164e+02 1.0000e-15 s
3.1469e+02 1.0000e-15 s
3.0448e+02 3.4352e-04 t
3.0763e+02 3.3542e-10 t
3.1076e+02 5.4568e-14 t
3.1390e+02 3.2722e-14 t
3.1705e+02 4.1785e-15 t
3.2019e+02 1.0000e-15 t
3.2332e+02 1.0000e-15 t
3.2642e+02 1.0000e-15 t
3.2948e+02 1.0000e-15 t
3.3253e+02 1.0000e-15 t
