# columns=k, rows=iterations
1.4884e+02 1.3033e+01 1.2723e+00 1.6334e-01 6.1913e-03 2.0623e-04
1.4881e+02 6.2844e+00 5.0518e-02 3.4609e-04 1.1564e-06 1.3312e-09
1.4880e+02 2.7671e+00 2.6181e-03 1.9322e-06 1.8714e-10 2.1373e-13
1.4880e+02 1.7337e+00 1.9852e-04 8.1480e-09 7.8010e-14 1.6238e-13
1.4880e+02 7.4037e-01 1.0852e-05 3.1850e-11 5.1023e-14 9.7726e-14
1.4880e+02 3.7083e-01 7.5530e-07 1.5479e-13 7.0515e-14 1.0998e-13
1.4880e+02 2.2370e-01 3.0359e-08 1.0998e-13 1.0998e-13 1.0252e-13
8.9978e+01 8.7166e-02 1.8224e-09 4.6462e-14 6.3520e-14 5.1023e-14
2.1105e+01 4.9442e-02 9.3642e-11 5.0706e-14 5.1368e-14 5.0706e-14
2.0484e-14 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15
