# columns=time, rows=iteration
0.0000e+00 5.6423e+01 1.2399e+02 1.8392e+02 2.3718e+02 2.8499e+02 3.2829e+02 3.6783e+02 7.5097e+02 3.0020e+01 6.9606e+02 1.2093e+01 6.5991e+02 3.3629e+00 6.2177e+02 1.9395e+02 4.7811e+02 4.6949e+02 4.6102e+02 4.5299e+02 4.4536e+02 4.3810e+02 4.3119e+02 4.2459e+02 4.1829e+02
0.0000e+00 0.0000e+00 1.3814e-03 2.4532e-03 2.9475e-03 3.0862e-03 3.0177e-03 2.8351e-03 2.5963e-03 4.3410e-03 1.3954e-04 2.7158e-03 3.8111e-05 1.7523e-03 7.2413e-06 1.1321e-03 2.6202e-04 5.9700e-04 4.8849e-04 4.0040e-04 3.2898e-04 2.7092e-04 2.2361e-04 1.8496e-04 1.5332e-04
0.0000e+00 0.0000e+00 0.0000e+00 3.7468e-08 5.3700e-08 5.2188e-08 4.4299e-08 3.5193e-08 2.6922e-08 2.0117e-08 2.7503e-08 7.2455e-10 1.1574e-08 1.3365e-10 5.0628e-09 1.7303e-11 2.2345e-09 4.2830e-10 8.1073e-10 5.5184e-10 3.7690e-10 2.5840e-10 1.7790e-10 1.2300e-10 8.5297e-11
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0875e-13 1.0787e-12 8.6528e-13 5.7169e-13 3.7611e-13 2.3445e-13 1.8223e-13 1.6306e-13 1.6844e-14 4.5944e-14 6.2323e-15 5.4507e-14 4.0508e-15 1.7821e-14 5.4262e-15 1.6444e-14 5.0405e-14 5.4666e-15 5.1304e-15 3.9202e-15 3.7215e-15
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7468e-15 1.2928e-14 3.1414e-14 1.9004e-15 1.6796e-14 4.6231e-15 1.2686e-16 1.9230e-16 0.0000e+00 6.3777e-16 0.0000e+00 1.9571e-15 0.0000e+00 1.1102e-16 0.0000e+00 1.9165e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0876e-16 0.0000e+00 2.3156e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
