# columns=k, rows=iterations
1.4884e+02 2.8688e+01 2.7848e+00 3.4154e-01 7.9353e-02 3.9155e-04
1.4881e+02 1.1287e+01 1.5265e-01 2.1671e-03 2.5303e-05 7.3499e-09
1.4880e+02 5.0447e+00 1.1401e-02 8.5321e-06 8.9307e-09 2.1410e-13
1.4880e+02 2.4624e+00 8.2845e-04 3.1147e-08 6.4162e-12 1.4199e-13
1.4880e+02 1.5021e+00 2.0819e-05 6.6322e-11 1.2549e-13 8.6061e-14
1.4880e+02 5.8569e-01 1.7328e-06 2.3126e-13 5.1805e-14 6.1391e-14
1.4880e+02 3.3213e-01 1.2765e-07 1.0901e-13 6.5467e-15 1.0998e-13
8.9978e+01 8.9354e-02 2.9430e-09 4.8632e-14 1.0000e-15 5.0896e-14
2.1105e+01 5.0780e-02 2.0727e-10 5.1023e-14 1.0000e-15 4.7492e-14
2.0484e-14 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15
