# columns=k, rows=iterations
7.0295e+01 1.4741e+02 1.4896e+02 1.4904e+02 1.4904e+02 1.4904e+02
6.8933e+01 3.3111e+01 3.5178e+00 6.4741e-01 1.4540e-01 1.2497e-03
6.8900e+01 1.0909e+01 1.9185e-01 3.2609e-03 5.1323e-05 1.7951e-08
6.8880e+01 5.3195e+00 1.3499e-02 1.4402e-05 1.6133e-08 1.4337e-13
6.8873e+01 2.3669e+00 1.0308e-03 5.6001e-08 1.2403e-11 1.9738e-13
6.8873e+01 1.4868e+00 2.7160e-05 1.0818e-10 1.0367e-13 6.5845e-14
6.8873e+01 6.1771e-01 2.1568e-06 4.1066e-13 4.1298e-14 4.8036e-14
6.8873e+01 3.2142e-01 1.6000e-07 1.0718e-13 8.1886e-15 4.3102e-14
6.8873e+01 1.0123e-01 3.5624e-09 3.0354e-14 1.2561e-15 4.2688e-14
2.1105e+01 5.2807e-02 2.6203e-10 3.5483e-14 0.0000e+00 1.1058e-14
