# columns=k, rows=iterations
7.0295e+01 1.4907e+02 1.4905e+02 1.4904e+02 1.4904e+02 1.4904e+02
6.8933e+01 1.3624e+01 1.6463e+00 2.6285e-01 1.2107e-02 4.9491e-04
6.8900e+01 6.9919e+00 6.3894e-02 5.2431e-04 2.1915e-06 3.4622e-09
6.8880e+01 2.8678e+00 3.6739e-03 2.9887e-06 3.5824e-10 1.1403e-13
6.8873e+01 1.8384e+00 2.5158e-04 1.3132e-08 7.2966e-14 2.0793e-13
6.8873e+01 8.3726e-01 1.3839e-05 4.7034e-11 7.2896e-14 1.4576e-13
6.8873e+01 3.8464e-01 9.5744e-07 2.4768e-13 3.8387e-14 6.3777e-14
6.8873e+01 2.3817e-01 3.8517e-08 7.7745e-14 2.3616e-14 2.4534e-14
6.8873e+01 9.8818e-02 2.2598e-09 2.9377e-14 3.8035e-14 2.6197e-14
2.1105e+01 5.1438e-02 1.1860e-10 2.5542e-14 3.5405e-14 2.3816e-14
