# columns=rank, rows=iteration
1.8151e+02 6.1452e+01 3.0399e+01 1.6802e+01 6.8132e+00 4.3470e+00 2.7746e+00 1.8129e+00 8.6528e-01 7.2493e-01 4.2076e-01 2.6188e-01 2.0123e-01 1.8110e-01 8.6119e-02 6.2175e-02 5.0224e-02 4.6095e-02 2.9938e-02 2.3302e-02
4.3473e+01 1.4519e+00 3.0118e-01 8.9559e-02 2.2376e-02 1.4258e-02 4.0376e-03 1.8074e-03 8.6237e-04 6.9811e-04 3.8606e-04 1.1344e-04 6.9173e-05 5.3334e-05 1.8280e-05 4.3157e-06 3.4304e-06 2.8332e-06 1.8097e-06 7.5431e-07
9.7404e+00 3.3696e-02 8.3607e-03 1.0110e-03 1.1179e-04 5.4522e-05 6.4862e-06 1.0724e-06 2.2752e-07 1.1410e-07 5.5962e-08 1.0552e-08 5.7619e-09 1.7368e-09 3.8208e-10 1.4342e-10 6.3161e-11 5.1939e-11 2.7804e-11 5.3217e-12
1.5424e+00 6.1003e-04 1.9869e-04 1.9135e-06 1.2899e-07 8.0687e-08 6.1168e-10 8.3190e-11 3.8610e-11 1.8661e-11 2.0980e-12 1.3036e-13 4.4221e-14 1.0386e-14 3.7650e-15 4.9989e-17 3.3314e-17 3.2911e-17 8.4198e-18 5.6497e-18
2.1940e-01 1.5472e-05 1.6343e-06 6.4321e-09 5.8722e-11 3.0113e-11 1.2464e-13 3.8749e-15 1.0151e-15 2.9550e-16 9.3669e-17 4.3934e-17 3.6880e-17 2.4487e-17 1.2530e-17 6.8544e-18 6.1116e-18 4.0120e-18 2.8270e-18 1.9487e-18
4.2964e-02 6.4552e-07 4.8398e-09 3.6282e-11 4.8317e-14 1.2085e-14 5.5937e-16 2.5108e-16 1.2259e-16 8.2880e-17 2.6802e-17 6.8890e-18 1.1558e-17 1.5036e-17 5.9974e-18 2.2484e-18 2.7778e-18 1.6654e-18 1.1367e-18 8.9047e-19
8.0961e-03 1.8624e-08 7.6589e-11 1.9651e-13 6.1091e-16 5.5556e-16 2.0121e-16 1.2668e-16 5.3511e-17 6.8138e-17 1.5635e-17 9.4006e-18 2.0606e-19 6.7469e-18 1.3779e-21 9.0039e-20 1.9127e-18 0.0000e+00 3.0660e-20 0.0000e+00
1.5102e-03 4.1679e-10 4.8365e-13 2.9485e-15 2.4635e-16 5.9900e-17 9.9506e-17 1.1185e-16 0.0000e+00 4.0228e-17 1.5086e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1462e-04 8.6089e-12 7.3981e-15 6.5565e-16 0.0000e+00 0.0000e+00 0.0000e+00 2.5943e-19 0.0000e+00 1.0374e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2850e-06 1.2816e-13 2.6513e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
