# columns=rank, rows=iteration
5.6477e-01 3.5354e-01 1.1738e-01 1.2985e-01 2.4174e-01 2.6557e-01 3.6861e-01 2.4982e-01 2.8519e-01 3.3239e-01 5.6823e-01 8.5279e-01 5.0472e-01 3.7553e-01 5.9925e-01 7.4264e-01 1.9711e-01 1.6641e-01 2.3771e-01 2.9841e-01
5.8716e-01 1.2175e-01 4.1055e-01 1.9262e-01 3.5349e-01 2.8302e-01 3.8843e-01 2.1834e-01 8.5268e-02 7.2308e-02 7.2349e-02 1.0267e-01 7.3719e-02 2.2088e-02 4.0438e-02 4.6946e-02 8.4147e-02 5.3148e-02 7.6941e-02 8.3511e-02
4.4240e-01 3.9198e-01 1.8374e-01 6.8201e-02 1.0178e-01 9.2150e-02 8.5747e-03 2.1070e-03 3.1890e-02 6.0380e-02 3.6836e-02 3.0542e-02 3.2485e-02 2.4865e-02 1.5689e-02 1.8160e-02 3.6801e-03 2.1571e-03 3.3356e-03 5.7338e-03
3.3848e-01 3.4665e-01 1.2288e-01 9.2321e-02 1.8734e-01 2.4077e-02 3.1478e-02 2.9211e-02 1.2156e-02 8.5316e-03 2.5568e-02 1.0241e-01 3.4532e-01 4.2328e+00 1.4418e+01 3.9764e+01 7.0646e+02 1.8571e+03 2.8905e+03 6.6440e+03
6.7743e-01 1.2282e-01 2.8346e-01 6.6162e-02 2.5123e-01 2.6923e-01 3.3893e-01 4.6506e+00 6.4472e+01 1.5220e+02 5.4906e+02 7.6069e+02 1.0285e+03 1.7268e+03 4.7307e+03 5.5501e+03 4.0128e+03 1.2534e+03 7.0690e+02 1.3216e+04
5.4369e-01 5.0936e-01 3.2668e-01 1.2455e-01 2.0499e-01 3.3182e+00 3.1056e+01 1.5055e+02 9.7603e+01 6.0734e+02 2.6267e+02 6.4534e+02 2.7471e+02 3.0508e+02 8.5716e+02 1.6008e+03 1.4095e+04 1.8277e+03 9.0302e+03 2.2953e+03
5.6744e-01 1.5118e-01 3.6228e-01 2.2083e-01 1.1461e+00 2.8422e+01 8.8410e+01 4.0402e+01 1.0664e+02 8.2178e+01 1.4683e+02 2.7539e+02 1.7863e+03 2.2578e+03 inf 2.0071e+03 8.2719e+03 3.6507e+03 inf 1.5754e+04
4.0367e-01 1.1763e-01 1.1138e-01 1.1008e+01 2.9603e+01 1.5074e+01 1.8962e+02 1.7568e+02 5.9633e+02 inf inf 8.8739e+02 inf inf inf inf inf inf inf inf
4.0776e-01 1.2664e-01 2.4895e-01 5.9324e+00 5.0157e+01 inf 4.9985e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf
inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
