1.0012e-02 4.7162e+01 a
1.7426e-02 1.8217e+01 a
2.4682e-02 7.1063e+00 a
3.2003e-02 2.7723e+00 a
3.9264e-02 1.0815e+00 a
4.6589e-02 4.2191e-01 a
5.3791e-02 1.6459e-01 a
6.1024e-02 6.4211e-02 a
6.8210e-02 2.5049e-02 a
7.5509e-02 1.0000e-15 a
1.8279e-02 4.3465e+01 b
3.2633e-02 6.6066e+00 b
4.6869e-02 1.0055e+00 b
6.1078e-02 1.5302e-01 b
7.5271e-02 2.3288e-02 b
8.9514e-02 3.5442e-03 b
1.0371e-01 5.3939e-04 b
1.1823e-01 8.2089e-05 b
1.3242e-01 1.2493e-05 b
1.4707e-01 1.0000e-15 b
3.6052e-02 3.4906e+01 c
6.4350e-02 8.0695e-01 c
9.2723e-02 1.8690e-02 c
1.2153e-01 4.3290e-04 c
1.4986e-01 1.0027e-05 c
1.7828e-01 2.3223e-07 c
2.0667e-01 5.3788e-09 c
2.3519e-01 1.2448e-10 c
2.6393e-01 2.7868e-12 c
2.9240e-01 1.0000e-15 c
7.2079e-02 3.4906e+01 d
1.2903e-01 1.8690e-02 d
1.8617e-01 1.0027e-05 d
2.4320e-01 5.3789e-09 d
3.0057e-01 2.9080e-12 d
3.5742e-01 1.0000e-15 d
4.1481e-01 1.0000e-15 d
4.7155e-01 1.0000e-15 d
5.2860e-01 1.0000e-15 d
5.8543e-01 1.0000e-15 d
