9.3877e+00 9.0643e+01 a
1.2463e+01 2.0498e+01 a
1.5538e+01 3.1557e+00 a
1.8628e+01 4.2668e-01 a
2.1688e+01 9.6812e-02 a
2.4737e+01 1.7127e-02 a
2.7802e+01 3.3929e-03 a
3.0868e+01 4.5038e-04 a
3.3927e+01 8.8164e-06 a
3.6975e+01 1.0000e-15 a
9.3701e+00 2.0456e+01 b
1.2453e+01 3.5706e-01 b
1.5542e+01 1.8807e-02 b
1.8595e+01 1.0280e-03 b
2.1643e+01 1.5788e-05 b
2.4695e+01 6.5535e-07 b
2.7739e+01 1.2828e-08 b
3.0777e+01 1.9346e-10 b
3.3808e+01 2.0543e-12 b
3.6857e+01 1.0000e-15 b
9.4751e+00 3.3676e+00 c
1.2625e+01 1.3164e-01 c
1.5774e+01 1.9975e-03 c
1.8894e+01 1.8901e-05 c
2.2033e+01 3.9573e-07 c
2.5170e+01 8.5681e-09 c
2.8242e+01 2.6447e-10 c
3.1340e+01 2.2191e-12 c
3.4380e+01 3.7830e-14 c
3.7437e+01 1.0000e-15 c
9.4951e+00 2.0594e+00 d
1.2602e+01 1.7604e-02 d
1.5721e+01 6.7861e-05 d
1.8849e+01 3.4346e-07 d
2.1976e+01 1.0140e-09 d
2.5083e+01 4.8751e-12 d
2.8162e+01 5.9697e-14 d
3.1221e+01 3.2384e-14 d
3.4291e+01 4.5231e-15 d
3.7354e+01 1.0000e-15 d
9.5843e+00 1.5539e+00 e
1.2713e+01 1.0317e-02 e
1.5844e+01 2.4289e-05 e
1.8964e+01 1.1255e-07 e
2.2099e+01 5.1138e-10 e
2.5235e+01 1.6354e-12 e
2.8315e+01 4.5029e-14 e
3.1352e+01 2.3800e-14 e
3.4387e+01 4.5231e-15 e
3.7421e+01 1.0000e-15 e
9.6180e+00 1.0893e+00 f
1.2737e+01 3.0223e-03 f
1.5862e+01 4.6723e-06 f
1.8998e+01 1.3681e-09 f
2.2117e+01 9.0705e-13 f
2.5211e+01 3.4303e-14 f
2.8306e+01 1.0531e-14 f
3.1363e+01 1.0000e-15 f
3.4424e+01 1.0000e-15 f
3.7483e+01 1.0000e-15 f
9.7116e+00 9.6509e-01 g
1.2844e+01 2.5275e-03 g
1.5971e+01 2.1913e-07 g
1.9113e+01 6.0290e-11 g
2.2272e+01 1.5372e-13 g
2.5419e+01 4.0311e-14 g
2.8497e+01 2.3474e-14 g
3.1551e+01 1.0465e-14 g
3.4574e+01 1.0000e-15 g
3.7619e+01 1.0000e-15 g
9.7293e+00 4.2738e-01 h
1.2845e+01 3.9541e-04 h
1.5960e+01 6.3095e-09 h
1.9098e+01 1.5434e-12 h
2.2241e+01 4.4490e-14 h
2.5324e+01 3.2207e-14 h
2.8403e+01 4.5371e-15 h
3.1477e+01 1.0000e-15 h
3.4548e+01 1.0000e-15 h
3.7599e+01 1.0000e-15 h
9.8369e+00 2.3288e-01 i
1.2972e+01 5.4959e-05 i
1.6115e+01 7.6091e-09 i
1.9285e+01 2.7412e-13 i
2.2440e+01 5.3434e-14 i
2.5583e+01 7.3176e-15 i
2.8665e+01 1.0000e-15 i
3.1709e+01 1.0000e-15 i
3.4748e+01 1.0000e-15 i
3.7772e+01 1.0000e-15 i
9.8468e+00 2.2739e-01 j
1.2978e+01 3.7628e-05 j
1.6121e+01 8.2777e-09 j
1.9271e+01 1.6656e-13 j
2.2422e+01 4.9709e-14 j
2.5577e+01 3.8759e-14 j
2.8726e+01 1.0000e-15 j
3.1828e+01 1.0000e-15 j
3.4918e+01 1.0000e-15 j
3.7935e+01 1.0000e-15 j
9.9179e+00 2.2563e-01 k
1.3038e+01 2.1367e-05 k
1.6152e+01 1.6927e-09 k
1.9288e+01 6.4814e-14 k
2.2421e+01 5.7123e-14 k
2.5522e+01 1.0911e-14 k
2.8619e+01 1.0000e-15 k
3.1662e+01 1.0000e-15 k
3.4703e+01 1.0000e-15 k
3.7754e+01 1.0000e-15 k
9.9785e+00 2.1076e-01 l
1.3083e+01 1.8174e-05 l
1.6199e+01 7.3974e-10 l
1.9321e+01 7.6828e-14 l
2.2450e+01 3.3210e-14 l
2.5604e+01 1.4668e-14 l
2.8761e+01 1.0000e-15 l
3.1876e+01 1.0000e-15 l
3.4974e+01 1.0000e-15 l
3.8016e+01 1.0000e-15 l
1.0055e+01 9.5841e-02 m
1.3197e+01 4.8583e-06 m
1.6343e+01 1.7164e-10 m
1.9492e+01 4.8076e-14 m
2.2582e+01 2.5575e-14 m
2.5688e+01 1.0000e-15 m
2.8784e+01 1.0000e-15 m
3.1838e+01 1.0000e-15 m
3.4916e+01 1.0000e-15 m
3.7969e+01 1.0000e-15 m
1.0127e+01 6.4179e-02 n
1.3244e+01 1.1193e-06 n
1.6375e+01 3.2179e-11 n
1.9515e+01 9.7285e-14 n
2.2664e+01 3.7685e-14 n
2.5819e+01 1.0000e-15 n
2.8990e+01 1.0000e-15 n
3.2092e+01 1.0000e-15 n
3.5123e+01 1.0000e-15 n
3.8157e+01 1.0000e-15 n
1.0184e+01 4.8701e-02 o
1.3315e+01 8.3170e-07 o
1.6453e+01 8.0125e-12 o
1.9596e+01 4.3166e-14 o
2.2683e+01 4.9914e-14 o
2.5826e+01 4.5231e-15 o
2.8972e+01 1.0000e-15 o
3.2060e+01 1.0000e-15 o
3.5107e+01 1.0000e-15 o
3.8146e+01 1.0000e-15 o
1.0180e+01 4.3573e-02 p
1.3300e+01 4.5829e-07 p
1.6442e+01 3.6279e-12 p
1.9581e+01 4.0238e-14 p
2.2732e+01 3.1376e-14 p
2.5873e+01 4.8634e-15 p
2.9010e+01 1.0000e-15 p
3.2156e+01 1.0000e-15 p
3.5241e+01 1.0000e-15 p
3.8260e+01 1.0000e-15 p
1.0265e+01 9.3423e-03 q
1.3423e+01 2.3916e-07 q
1.6572e+01 3.0433e-13 q
1.9712e+01 4.9709e-14 q
2.2830e+01 1.4699e-14 q
2.5912e+01 1.7849e-14 q
2.9005e+01 1.0000e-15 q
3.2070e+01 1.0000e-15 q
3.5125e+01 1.0000e-15 q
3.8176e+01 1.0000e-15 q
1.0309e+01 7.2386e-03 r
1.3437e+01 1.3287e-07 r
1.6576e+01 8.6879e-14 r
1.9736e+01 3.7046e-14 r
2.2886e+01 4.8475e-15 r
2.6025e+01 1.1469e-15 r
2.9115e+01 1.0000e-15 r
3.2207e+01 1.0000e-15 r
3.5249e+01 1.0000e-15 r
3.8299e+01 1.0000e-15 r
1.0406e+01 6.7158e-03 s
1.3551e+01 1.1295e-07 s
1.6679e+01 7.7071e-14 s
1.9823e+01 2.6434e-14 s
2.2967e+01 1.0621e-15 s
2.6123e+01 1.0000e-15 s
2.9277e+01 1.0000e-15 s
3.2373e+01 1.0000e-15 s
3.5419e+01 1.0000e-15 s
3.8472e+01 1.0000e-15 s
1.0444e+01 6.5618e-03 t
1.3549e+01 9.3921e-08 t
1.6659e+01 8.6830e-14 t
1.9802e+01 4.1380e-14 t
2.2943e+01 2.9005e-14 t
2.6068e+01 1.0000e-15 t
2.9205e+01 1.0000e-15 t
3.2347e+01 1.0000e-15 t
3.5435e+01 1.0000e-15 t
3.8477e+01 1.0000e-15 t
