# columns=time slice, rows=singular values
1.0025e+00 1.0025e+00 1.0025e+00 1.0025e+00 1.0025e+00 1.0025e+00 1.0025e+00 1.0025e+00 1.0025e+00 1.0025e+00
6.8828e-01 5.8620e-01 5.0525e-01 6.9174e-01 5.3099e-01 5.6569e-01 6.9029e-01 4.6240e-01 6.1083e-01 6.8381e-01
8.9067e-02 9.6403e-02 9.5360e-02 8.8832e-02 9.7441e-02 9.5435e-02 8.9020e-02 9.6602e-02 9.4062e-02 8.9643e-02
1.0333e-02 1.1311e-02 1.1377e-02 1.0323e-02 1.1621e-02 1.1258e-02 1.0333e-02 1.1444e-02 1.0922e-02 1.0371e-02
9.2834e-04 1.0402e-03 1.0461e-03 9.2518e-04 1.0678e-03 1.0375e-03 9.2728e-04 1.0407e-03 1.0042e-03 9.3481e-04
8.0774e-05 9.0872e-05 9.1588e-05 8.0496e-05 9.3323e-05 9.0867e-05 8.0662e-05 9.0399e-05 8.7777e-05 8.1303e-05
7.5935e-06 8.4790e-06 8.5585e-06 7.5687e-06 8.7003e-06 8.4955e-06 7.5822e-06 8.4116e-06 8.2123e-06 7.6363e-06
8.1181e-07 8.9279e-07 9.0163e-07 8.0957e-07 9.1427e-07 8.9564e-07 8.1064e-07 8.8501e-07 8.6843e-07 8.1524e-07
1.0030e-07 1.0817e-07 1.0920e-07 1.0009e-07 1.1046e-07 1.0858e-07 1.0017e-07 1.0727e-07 1.0576e-07 1.0056e-07
1.4297e-08 1.5099e-08 1.5231e-08 1.4278e-08 1.5372e-08 1.5161e-08 1.4282e-08 1.4993e-08 1.4842e-08 1.4311e-08
2.3298e-09 2.4113e-09 2.4297e-09 2.3283e-09 2.4472e-09 2.4210e-09 2.3277e-09 2.3984e-09 2.3824e-09 2.3286e-09
4.2883e-10 4.3589e-10 4.3871e-10 4.2882e-10 4.4110e-10 4.3757e-10 4.2855e-10 4.3435e-10 4.3266e-10 4.2810e-10
8.8078e-11 8.8170e-11 8.8646e-11 8.8120e-11 8.8991e-11 8.8488e-11 8.8037e-11 8.8016e-11 8.7866e-11 8.7843e-11
1.9956e-11 1.9732e-11 1.9819e-11 1.9973e-11 1.9871e-11 1.9798e-11 1.9949e-11 1.9730e-11 1.9729e-11 1.9888e-11
4.9359e-12 4.8347e-12 4.8520e-12 4.9415e-12 4.8594e-12 4.8495e-12 4.9350e-12 4.8409e-12 4.8470e-12 4.9171e-12
1.3207e-12 1.2846e-12 1.2883e-12 1.3224e-12 1.2891e-12 1.2883e-12 1.3205e-12 1.2878e-12 1.2906e-12 1.3153e-12
3.7916e-13 3.6706e-13 3.6787e-13 3.7968e-13 3.6786e-13 3.6801e-13 3.7916e-13 3.6828e-13 3.6936e-13 3.7758e-13
1.1598e-13 1.1194e-13 1.1213e-13 1.1615e-13 1.1206e-13 1.1221e-13 1.1599e-13 1.1239e-13 1.1278e-13 1.1551e-13
3.7568e-14 3.6200e-14 3.6243e-14 3.7620e-14 3.6207e-14 3.6279e-14 3.7571e-14 3.6361e-14 3.6500e-14 3.7419e-14
1.2816e-14 1.2345e-14 1.2352e-14 1.2833e-14 1.2336e-14 1.2368e-14 1.2819e-14 1.2400e-14 1.2451e-14 1.2767e-14
4.5825e-15 4.4173e-15 4.4183e-15 4.5882e-15 4.4092e-15 4.4257e-15 4.5830e-15 4.4378e-15 4.4551e-15 4.5862e-15
1.7103e-15 1.6488e-15 1.6492e-15 1.7123e-15 1.6461e-15 1.6563e-15 1.7184e-15 1.6610e-15 1.6644e-15 1.7262e-15
6.6394e-16 2.5986e-16 3.0034e-16 6.6435e-16 6.3974e-16 3.7829e-16 4.2951e-16 3.2278e-16 2.6650e-16 2.6221e-16
2.7774e-16 1.6216e-16 2.8192e-16 2.7824e-16 2.6628e-16 2.8235e-16 2.6596e-16 2.6719e-16 1.5251e-16 2.0235e-16
8.4433e-17 1.0768e-16 1.4706e-16 9.9927e-17 9.3925e-17 1.4162e-16 1.0638e-16 1.0951e-16 1.1407e-16 1.0604e-16
8.4433e-17 6.6005e-17 1.0012e-16 9.9927e-17 9.3925e-17 9.9528e-17 9.9239e-17 9.8251e-17 9.8909e-17 7.9773e-17
8.4433e-17 6.6005e-17 1.0012e-16 9.9927e-17 9.3925e-17 9.9528e-17 9.9239e-17 9.8251e-17 9.8909e-17 7.9773e-17
8.4433e-17 6.6005e-17 1.0012e-16 9.9927e-17 9.3925e-17 9.9528e-17 9.9239e-17 9.8251e-17 9.8909e-17 7.9773e-17
8.4433e-17 6.6005e-17 1.0012e-16 9.9927e-17 9.3925e-17 9.9528e-17 9.9239e-17 9.8251e-17 9.8909e-17 7.9773e-17
2.0556e-17 9.2012e-18 2.1072e-17 1.8422e-17 7.5403e-18 1.7525e-17 1.1733e-17 2.0952e-17 2.1276e-17 2.1841e-17
