# columns=rank, rows=iteration
4.9982e-01 1.1530e-01 9.9134e-02 6.5591e-02 1.4336e-01 1.0118e-01 1.2594e-01 1.2722e-01 3.1439e-01 3.0237e-01 2.3523e-01 2.6638e-01 2.7411e-01 2.7649e-01 1.2082e-01 1.3309e-01 1.4833e-01 1.5352e-01 1.8254e-01 1.6392e-01
4.7193e-01 9.1239e-02 2.8629e-01 1.0077e-01 1.0882e-01 7.2927e-02 3.1904e-02 5.1976e-02 3.9968e-02 4.1130e-02 3.5388e-02 4.6668e-02 4.2151e-02 1.6926e-02 4.2603e-02 3.7415e-02 4.6786e-02 4.3100e-02 2.7385e-02 3.0988e-02
3.2427e-01 1.2248e-01 2.4457e-01 3.2332e-02 5.5455e-02 6.0695e-02 3.9750e-02 1.2687e-02 4.4129e-02 5.0712e-02 7.3643e-03 6.1952e-03 3.7966e-03 6.7702e-03 7.8660e-03 1.7203e-03 2.0726e-03 2.1108e-03 1.2134e-02 1.8375e-02
2.7688e-01 1.3440e-01 8.3051e-02 2.4195e-02 1.2101e-02 3.8588e-02 7.2798e-03 3.0887e-03 9.0840e-03 4.6971e-03 2.9141e-01 1.2969e+00 3.5754e+00 8.1789e+00 8.7242e+01 9.6323e+02 1.4882e+03 2.1877e+03 8.2687e+03 7.8009e+03
4.4165e-01 1.9381e-01 3.4667e-02 1.6546e-01 8.4004e-02 2.8659e-02 9.1715e-01 1.4014e+01 4.7420e+01 1.1509e+02 4.6312e+02 5.1832e+02 1.7079e+03 2.0946e+03 4.3671e+03 5.2158e+03 3.5372e+03 3.8569e+03 9.1029e+03 1.1836e+04
3.9899e-01 1.5716e-01 1.6616e-01 7.2349e-02 5.4726e-01 1.1103e+01 9.1051e+01 1.3342e+02 3.4389e+02 1.2736e+02 1.1007e+02 6.2906e+02 3.0546e+02 1.1379e+03 2.2490e+02 1.2009e+03 2.1231e+03 6.1206e+02 2.1806e+03 1.2450e+03
4.1945e-01 1.0406e-01 3.6866e-02 3.7639e-01 1.1267e+01 1.1844e+01 5.1714e+01 8.1223e+00 2.4302e+01 7.0156e+01 2.7236e+02 6.5849e+02 1.4787e+02 1.1050e+03 4.4780e+04 4.9549e+02 3.1651e+03 2.5093e+04 1.0396e+03 inf
2.9849e-01 1.5732e-01 2.8843e-01 1.3117e+01 1.1001e+01 6.1806e+00 1.0021e+01 4.8025e+02 2.6540e+03 7.1628e+02 inf inf inf 3.3793e+02 inf inf 1.0659e+04 inf 2.5155e+04 inf
4.1115e-02 7.2050e-02 8.6340e+00 4.6216e+00 1.4617e+01 inf inf inf inf inf inf inf inf 4.3887e+03 inf inf inf inf inf inf
2.3358e-10 7.8055e-03 5.8679e-01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
