# columns=time, rows=iteration
4.5826e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 9.0547e+01 5.8838e+01 6.9302e+01 5.8838e+01 6.9302e+01 5.8838e+01 6.9302e+01 5.8838e+01 6.9302e+01
0.0000e+00 0.0000e+00 9.0016e+01 5.8823e+01 6.8873e+01 5.8823e+01 6.8873e+01 5.8823e+01 6.8873e+01 5.8823e+01
0.0000e+00 0.0000e+00 0.0000e+00 8.9983e+01 5.8823e+01 6.8873e+01 5.8823e+01 6.8873e+01 5.8823e+01 6.8873e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9978e+01 5.8823e+01 6.8873e+01 5.8823e+01 6.8873e+01 5.8823e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9978e+01 5.8823e+01 6.8873e+01 5.8823e+01 6.8873e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9978e+01 5.8823e+01 6.8873e+01 5.8823e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9978e+01 5.8823e+01 6.8873e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9978e+01 5.8823e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.9978e+01
