# columns=k, rows=iterations
3.2420e+00 1.2934e+02 1.3183e+02 1.3535e+02 1.3789e+02 1.4091e+02 1.4435e+02 1.4739e+02 1.5219e+02 1.5352e+02 1.6231e+02 1.7776e+02 1.9248e+02 2.0947e+02 2.2376e+02 2.3849e+02 2.6003e+02 2.7021e+02 2.8366e+02 3.0133e+02
6.4346e+00 1.3245e+02 1.3492e+02 1.3845e+02 1.4099e+02 1.4402e+02 1.4747e+02 1.5049e+02 1.5531e+02 1.5664e+02 1.6543e+02 1.8090e+02 1.9559e+02 2.1262e+02 2.2703e+02 2.4166e+02 2.6329e+02 2.7335e+02 2.8680e+02 3.0448e+02
9.6165e+00 1.3557e+02 1.3804e+02 1.4152e+02 1.4409e+02 1.4713e+02 1.5062e+02 1.5361e+02 1.5846e+02 1.5978e+02 1.6855e+02 1.8404e+02 1.9873e+02 2.1579e+02 2.3030e+02 2.4484e+02 2.6656e+02 2.7647e+02 2.8996e+02 3.0763e+02
1.2774e+01 1.3861e+02 1.4118e+02 1.4458e+02 1.4722e+02 1.5026e+02 1.5376e+02 1.5674e+02 1.6161e+02 1.6293e+02 1.7168e+02 1.8719e+02 2.0186e+02 2.1895e+02 2.3357e+02 2.4802e+02 2.6985e+02 2.7960e+02 2.9310e+02 3.1076e+02
1.5919e+01 1.4167e+02 1.4430e+02 1.4765e+02 1.5036e+02 1.5342e+02 1.5693e+02 1.5990e+02 1.6475e+02 1.6608e+02 1.7483e+02 1.9035e+02 2.0502e+02 2.2211e+02 2.3686e+02 2.5121e+02 2.7315e+02 2.8274e+02 2.9622e+02 3.1390e+02
1.9061e+01 1.4470e+02 1.4740e+02 1.5069e+02 1.5348e+02 1.5657e+02 1.6002e+02 1.6307e+02 1.6789e+02 1.6922e+02 1.7799e+02 1.9344e+02 2.0818e+02 2.2531e+02 2.4013e+02 2.5448e+02 2.7640e+02 2.8589e+02 2.9935e+02 3.1705e+02
2.2195e+01 1.4775e+02 1.5049e+02 1.5375e+02 1.5657e+02 1.5965e+02 1.6310e+02 1.6618e+02 1.7104e+02 1.7230e+02 1.8114e+02 1.9652e+02 2.1135e+02 2.2853e+02 2.4337e+02 2.5775e+02 2.7965e+02 2.8904e+02 3.0247e+02 3.2019e+02
2.5326e+01 1.5081e+02 1.5357e+02 1.5677e+02 1.5962e+02 1.6274e+02 1.6614e+02 1.6929e+02 1.7415e+02 1.7534e+02 1.8426e+02 1.9965e+02 2.1443e+02 2.3178e+02 2.4656e+02 2.6098e+02 2.8283e+02 2.9218e+02 3.0553e+02 3.2332e+02
2.8447e+01 1.5386e+02 1.5664e+02 1.5981e+02 1.6267e+02 1.6578e+02 1.6919e+02 1.7236e+02 1.7724e+02 1.7837e+02 1.8735e+02 2.0273e+02 2.1746e+02 2.3501e+02 2.4975e+02 2.6420e+02 2.8600e+02 2.9527e+02 3.0859e+02 3.2642e+02
3.1529e+01 1.5688e+02 1.5968e+02 1.6285e+02 1.6570e+02 1.6882e+02 1.7224e+02 1.7541e+02 1.8033e+02 1.8140e+02 1.9043e+02 2.0581e+02 2.2049e+02 2.3824e+02 2.5292e+02 2.6740e+02 2.8919e+02 2.9833e+02 3.1164e+02 3.2948e+02
3.4618e+01 1.5992e+02 1.6273e+02 1.6591e+02 1.6874e+02 1.7185e+02 1.7530e+02 1.7845e+02 1.8336e+02 1.8444e+02 1.9348e+02 2.0887e+02 2.2352e+02 2.4142e+02 2.5611e+02 2.7058e+02 2.9236e+02 3.0137e+02 3.1469e+02 3.3253e+02
