# columns=rank, rows=iteration
5.7645e-01 1.3403e-01 1.1913e-01 9.8035e-02 1.7237e-01 3.4757e-01 1.6679e-01 1.3879e-01 3.3257e-01 3.4470e-01 5.6718e-01 4.5961e-01 3.8564e-01 3.6515e-01 5.9119e-01 1.9150e-01 1.7450e-01 1.8985e-01 2.8381e-01 2.5226e-01
5.9841e-01 1.5046e-01 3.3484e-01 1.8410e-01 1.8458e-01 3.2835e-01 1.3341e-01 7.7309e-02 7.0191e-02 5.3023e-02 7.1985e-02 7.6333e-02 7.6840e-02 3.1381e-02 3.8057e-02 8.3031e-02 5.8847e-02 6.6454e-02 8.2870e-02 3.8926e-02
4.4973e-01 1.2892e-01 3.4272e-01 3.7348e-02 6.1852e-02 1.8227e-01 1.0956e-02 1.3820e-02 7.1302e-02 6.6263e-02 2.6816e-02 1.4599e-02 1.0775e-02 9.1665e-03 3.1779e-02 1.4128e-03 3.3911e-03 4.3596e-03 4.5157e-03 2.0181e-02
3.4498e-01 2.1918e-01 1.1368e-01 7.0773e-02 2.3924e-02 3.5081e-02 2.2373e-02 7.2112e-03 1.0604e-02 6.9430e-03 5.7720e-02 5.3894e-01 2.4555e+00 1.0242e+01 2.2471e+01 1.2365e+03 2.6370e+03 1.7229e+03 7.3195e+03 8.7264e+03
6.9128e-01 2.6603e-01 4.3820e-02 1.2979e-01 3.2715e-02 2.2563e-01 6.2405e-01 2.2487e+01 9.5509e+01 2.1807e+02 3.3944e+02 7.7356e+02 1.6883e+03 2.5897e+03 4.6674e+03 1.9994e+03 6.3880e+03 1.7500e+03 1.1143e+04 1.0114e+04
5.5271e-01 2.1408e-01 2.0404e-01 9.7836e-02 2.3317e+00 7.3311e+00 8.5791e+01 1.5842e+02 5.8879e+02 4.7211e+02 7.2662e+02 9.5320e+02 5.1594e+02 5.1360e+02 7.0315e+02 1.3942e+03 3.0367e+03 7.5129e+03 3.0166e+03 4.3871e+03
5.7692e-01 1.5480e-01 8.7139e-02 3.7893e-01 9.9590e+00 3.1326e+01 2.9267e+01 5.7269e+02 1.3525e+02 5.6834e+02 6.5973e+02 1.5275e+03 inf inf 1.1173e+06 1.8633e+04 8.3474e+03 inf 5.5611e+04 inf
4.1042e-01 1.5450e-01 2.6583e-01 1.9679e+00 1.2070e+02 3.4353e+01 3.7750e+01 4.4034e+01 inf 1.2129e+02 5.5261e+04 inf inf inf inf inf inf inf inf inf
4.1438e-01 1.0734e-01 6.0326e+00 9.0030e+00 inf inf inf inf inf 1.3912e+04 inf inf inf inf inf inf inf inf inf inf
inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
