# columns=time, rows=iteration
4.5826e+01 9.2524e+00 3.5909e+00 1.4008e+00 5.4648e-01 2.1319e-01 8.3168e-02 3.2445e-02 1.2657e-02 4.9378e-03
0.0000e+00 4.3070e+01 4.4209e+01 2.6471e+01 3.7515e+01 2.8947e+01 3.8533e+01 2.8569e+01 3.8378e+01 2.8626e+01
0.0000e+00 0.0000e+00 2.4387e-04 2.3914e-05 2.4380e-04 2.3914e-05 2.4380e-04 2.3914e-05 2.4380e-04 2.3914e-05
0.0000e+00 0.0000e+00 0.0000e+00 1.8573e-08 1.8213e-09 1.8568e-08 1.8213e-09 1.8568e-08 1.8213e-09 1.8568e-08
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.4122e-12 1.3769e-13 1.4119e-12 1.3928e-13 1.4168e-12 1.3973e-13
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.4326e-15 4.9533e-15 8.8207e-15 7.2137e-15 8.4729e-15
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9720e-15 8.8435e-15 2.2890e-15 1.0175e-15
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.9439e-15 8.8818e-16 4.4409e-16
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.8818e-16 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
