# columns=k, rows=iterations
4.5071e-02 4.5985e-02 4.7150e-02 4.8574e-02 4.9990e-02 5.1008e-02
6.7140e-02 6.8245e-02 6.9208e-02 7.0507e-02 7.2229e-02 7.2963e-02
8.9262e-02 9.0287e-02 9.1174e-02 9.2540e-02 9.4225e-02 9.4883e-02
1.1122e-01 1.1215e-01 1.1319e-01 1.1455e-01 1.1621e-01 1.1723e-01
1.3312e-01 1.3408e-01 1.3505e-01 1.3661e-01 1.3850e-01 1.3913e-01
1.5514e-01 1.5599e-01 1.5714e-01 1.5876e-01 1.6047e-01 1.6106e-01
1.7697e-01 1.7798e-01 1.7939e-01 1.8072e-01 1.8244e-01 1.8304e-01
1.9891e-01 2.0012e-01 2.0143e-01 2.0272e-01 2.0430e-01 2.0507e-01
2.2110e-01 2.2207e-01 2.2332e-01 2.2483e-01 2.2622e-01 2.2729e-01
2.4311e-01 2.4402e-01 2.4531e-01 2.4669e-01 2.4822e-01 2.4924e-01
2.6484e-01 2.6604e-01 2.6724e-01 2.6865e-01 2.7058e-01 2.7119e-01
