# columns=rank, rows=iteration
-5.0695e-03 -3.1657e-04 -2.1378e-04 -2.3467e-04 -9.7405e-05 -3.7436e-05
-5.1686e-03 -1.6774e-03 -8.0577e-04 -6.4458e-04 -2.2734e-04 -1.2559e-04
-5.1708e-03 -1.4287e-03 -9.8096e-04 -8.5397e-04 -1.9745e-04 -5.1246e-04
-5.1723e-03 -2.1853e-03 -1.1858e-03 -8.5382e-04 -4.4400e-04 -1.0804e+01
-5.1728e-03 -1.4556e-03 -1.2082e-03 -1.4312e-04 -2.9568e+00 -3.2510e+01
-5.1728e-03 -1.6008e-03 -1.1419e-03 -8.6943e-04 -1.9046e+00 -2.6097e+01
-5.1728e-03 -2.1022e-03 -9.5843e-04 -5.4271e-02 -4.1028e+00 -1.9872e+01
-3.1279e-03 -1.3227e-03 -1.4670e-03 -3.5665e-01 -1.6039e+00 -2.1581e+01
-7.3368e-04 -1.8085e-03 -1.2470e-03 -2.3671e-01 -2.5726e+00 -2.5470e+01
-2.3238e-18 -6.9862e-17 -1.8569e-07 -6.1109e-03 -2.0710e-01 -2.3068e+00
