5.1935e+02 2.7032e+00 a
7.7893e+02 2.6329e-02 a
1.0379e+03 2.9538e-04 a
1.2981e+03 3.0873e-06 a
1.5588e+03 2.7570e-08 a
1.8183e+03 1.9652e-10 a
2.0787e+03 9.9635e-13 a
2.3395e+03 5.8760e-15 a
2.5991e+03 1.0000e-15 a
2.8593e+03 1.0000e-15 a
3.1187e+03 1.0000e-15 a
3.3785e+03 1.0000e-15 a
3.6384e+03 1.0000e-15 a
3.8956e+03 1.0000e-15 a
4.1550e+03 1.0000e-15 a
4.4141e+03 1.0000e-15 a
4.6733e+03 1.0000e-15 a
4.9333e+03 1.0000e-15 a
5.1918e+03 1.0000e-15 a
5.4523e+03 1.0000e-15 a
5.7117e+03 1.0000e-15 a
5.9702e+03 1.0000e-15 a
6.2303e+03 1.0000e-15 a
6.4902e+03 1.0000e-15 a
6.7490e+03 1.0000e-15 a
7.8039e+02 6.7563e-02 b
1.0408e+03 2.3624e-05 b
1.3009e+03 9.3240e-09 b
1.5605e+03 3.4624e-12 b
1.8186e+03 3.8601e-14 b
2.0787e+03 1.2719e-15 b
2.3386e+03 1.0000e-15 b
2.5977e+03 1.0000e-15 b
2.8554e+03 1.0000e-15 b
3.1146e+03 1.0000e-15 b
3.3728e+03 1.0000e-15 b
3.6330e+03 1.0000e-15 b
3.8934e+03 1.0000e-15 b
4.1539e+03 1.0000e-15 b
4.4144e+03 1.0000e-15 b
4.6723e+03 1.0000e-15 b
4.9328e+03 1.0000e-15 b
5.1911e+03 1.0000e-15 b
5.4507e+03 1.0000e-15 b
5.7106e+03 1.0000e-15 b
5.9694e+03 1.0000e-15 b
6.2288e+03 1.0000e-15 b
6.4879e+03 1.0000e-15 b
6.7460e+03 1.0000e-15 b
7.0048e+03 1.0000e-15 b
7.8525e+02 2.3539e-03 c
1.0462e+03 3.1358e-08 c
1.3069e+03 6.4493e-13 c
1.5674e+03 4.0518e-14 c
1.8263e+03 2.6690e-15 c
2.0852e+03 1.0000e-15 c
2.3440e+03 1.0000e-15 c
2.6030e+03 1.0000e-15 c
2.8630e+03 1.0000e-15 c
3.1230e+03 1.0000e-15 c
3.3825e+03 1.0000e-15 c
3.6427e+03 1.0000e-15 c
3.9011e+03 1.0000e-15 c
4.1583e+03 1.0000e-15 c
4.4167e+03 1.0000e-15 c
4.6742e+03 1.0000e-15 c
4.9328e+03 1.0000e-15 c
5.1919e+03 1.0000e-15 c
5.4509e+03 1.0000e-15 c
5.7088e+03 1.0000e-15 c
5.9691e+03 1.0000e-15 c
6.2283e+03 1.0000e-15 c
6.4869e+03 1.0000e-15 c
6.7463e+03 1.0000e-15 c
7.0056e+03 1.0000e-15 c
7.8883e+02 1.1844e-03 d
1.0490e+03 1.3053e-08 d
1.3095e+03 2.3641e-13 d
1.5699e+03 3.8738e-14 d
1.8301e+03 1.1110e-15 d
2.0902e+03 1.0000e-15 d
2.3518e+03 1.0000e-15 d
2.6101e+03 1.0000e-15 d
2.8712e+03 1.0000e-15 d
3.1319e+03 1.0000e-15 d
3.3917e+03 1.0000e-15 d
3.6528e+03 1.0000e-15 d
3.9132e+03 1.0000e-15 d
4.1738e+03 1.0000e-15 d
4.4341e+03 1.0000e-15 d
4.6941e+03 1.0000e-15 d
4.9534e+03 1.0000e-15 d
5.2121e+03 1.0000e-15 d
5.4713e+03 1.0000e-15 d
5.7299e+03 1.0000e-15 d
5.9862e+03 1.0000e-15 d
6.2442e+03 1.0000e-15 d
6.5034e+03 1.0000e-15 d
6.7614e+03 1.0000e-15 d
7.0201e+03 1.0000e-15 d
