# columns=time, rows=iteration
0.0000e+00 5.9257e+01 1.2384e+02 1.8328e+02 2.3660e+02 2.8452e+02 3.2792e+02 3.6753e+02 7.1191e+02 9.8772e+01 6.3065e+02 8.1010e+01 5.9179e+02 7.0825e+01 5.5914e+02 6.2644e+01 5.3093e+02 5.6640e+02 5.5698e+02 5.4372e+02 5.3086e+02 5.1875e+02 5.0737e+02 4.9666e+02 4.8656e+02
0.0000e+00 2.8970e+00 3.2446e-01 5.8685e-01 6.8357e-01 5.8101e-01 4.6413e-01 3.6895e-01 3.9829e+01 6.3499e+01 5.8699e+01 6.1628e+01 6.2449e+01 6.0152e+01 5.7594e+01 1.5161e+02 4.3799e+01 1.0589e+02 1.1129e+02 1.0619e+02 1.0003e+02 9.4210e+01 8.8847e+01 8.3918e+01 7.9381e+01
0.0000e+00 0.0000e+00 4.8107e-01 1.3851e-01 6.7887e-02 1.1418e-01 1.0254e-01 8.0782e-02 6.1922e-02 5.3174e+00 7.4978e+00 6.3896e+00 6.6850e+00 6.5461e+00 6.1098e+00 5.7014e+00 1.3158e+01 3.1041e+00 1.1065e+01 1.2100e+01 1.1400e+01 1.0473e+01 9.5999e+00 8.8148e+00 8.1119e+00
0.0000e+00 0.0000e+00 0.0000e+00 7.7467e-02 3.4802e-02 4.5990e-03 1.7392e-02 1.7072e-02 1.3475e-02 1.0036e-02 6.8349e-01 8.4517e-01 6.6625e-01 7.0212e-01 6.6173e-01 5.9931e-01 5.4563e-01 1.4421e+00 1.6415e-01 1.1066e+00 1.2687e+00 1.1867e+00 1.0656e+00 9.5164e-01 8.5126e-01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.2084e-02 7.2166e-03 4.4762e-04 2.3910e-03 2.6745e-03 2.1488e-03 1.5687e-03 8.5025e-02 9.1242e-02 6.6915e-02 7.1819e-02 6.4778e-02 5.7058e-02 5.0731e-02 1.5170e-01 1.0714e-03 1.0627e-01 1.2868e-01 1.2012e-01 1.0570e-01 9.2077e-02
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8247e-03 1.3372e-03 2.6186e-04 2.8956e-04 3.9346e-04 3.2708e-04 2.3617e-04 1.0253e-02 9.4252e-03 6.4919e-03 7.1722e-03 6.1460e-03 5.2837e-03 4.5909e-03 1.5408e-02 1.3892e-03 9.8095e-03 1.2642e-02 1.1832e-02 1.0233e-02
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.6654e-04 2.2855e-04 6.8361e-05 2.8945e-05 5.4208e-05 4.7466e-05 3.4220e-05 1.1997e-03 9.2896e-04 6.1019e-04 7.0024e-04 5.6505e-04 4.7658e-04 4.0473e-04 1.5175e-03 2.7259e-04 8.7023e-04 1.2042e-03 1.1349e-03
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.7664e-05 3.6610e-05 1.4057e-05 1.8542e-06 6.9606e-06 6.5612e-06 4.7687e-06 1.3632e-04 8.6935e-05 5.5794e-05 6.6889e-05 5.0306e-05 4.1930e-05 3.4780e-05 1.4522e-04 3.8182e-05 7.4120e-05 1.1127e-04
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.1489e-06 5.5482e-06 2.5316e-06 9.1696e-08 8.2568e-07 8.6304e-07 6.3874e-07 1.5053e-05 7.6611e-06 4.9927e-06 6.2529e-06 4.3326e-06 3.6042e-06 2.9144e-06 1.3520e-05 4.6103e-06 6.0484e-06
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 6.8116e-07 8.0037e-07 4.1578e-07 6.2038e-08 8.8926e-08 1.0788e-07 8.2200e-08 1.6167e-06 6.2639e-07 4.4089e-07 5.7184e-07 3.6044e-07 3.0324e-07 2.3818e-07 1.2258e-06 5.0823e-07
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.7239e-08 1.1038e-07 6.3536e-08 1.4770e-08 8.3679e-09 1.2787e-08 1.0159e-08 1.6899e-07 4.6110e-08 3.8833e-08 5.1107e-08 2.8911e-08 2.5025e-08 1.8983e-08 1.0834e-07
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0823e-08 1.4600e-08 9.1406e-09 2.7211e-09 6.1700e-10 1.4325e-09 1.2052e-09 1.7204e-08 2.8349e-09 3.4515e-09 4.4560e-09 2.2298e-09 2.0304e-09 1.4752e-09
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3017e-09 1.8569e-09 1.2478e-09 4.3783e-10 1.8882e-11 1.5093e-10 1.3733e-10 1.7070e-09 1.0744e-10 3.1276e-10 3.7817e-10 1.6493e-10 1.6225e-10
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.5178e-10 2.2772e-10 1.6249e-10 6.4149e-11 4.5888e-12 1.4801e-11 1.5324e-11 1.6510e-10 5.6432e-12 2.8916e-11 3.1055e-11 1.1647e-11
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.7219e-11 2.6970e-11 2.0142e-11 8.6872e-12 1.2450e-12 1.6223e-12 1.6996e-12 1.5694e-11 1.7937e-12 2.7850e-12 2.5459e-12
