5.6021e+02 8.1204e+01 a
8.3097e+02 8.9470e+00 a
1.1045e+03 9.7386e-01 a
1.3770e+03 1.0177e-01 a
1.6512e+03 1.0280e-02 a
1.9212e+03 1.0067e-03 a
2.1963e+03 9.7957e-05 a
2.4683e+03 1.0702e-05 a
2.7402e+03 1.1372e-06 a
3.0114e+03 1.1762e-07 a
3.2825e+03 1.1850e-08 a
3.5526e+03 1.2427e-09 a
3.8236e+03 1.5185e-10 a
4.0965e+03 1.7926e-11 a
4.3633e+03 1.9681e-12 a
4.6366e+03 3.4230e-13 a
4.9102e+03 1.3150e-13 a
5.1818e+03 9.0441e-15 a
5.4554e+03 3.7227e-15 a
5.7286e+03 3.7227e-15 a
5.9992e+03 3.7227e-15 a
6.2702e+03 3.7227e-15 a
6.5392e+03 3.7227e-15 a
6.8091e+03 3.7227e-15 a
7.0747e+03 3.7227e-15 a
