# columns=rank, rows=iteration
-5.2802e-03 -3.1655e-04 -2.1375e-04 -2.3467e-04 -9.7405e-05 -3.7433e-05
-5.3834e-03 -1.6773e-03 -8.0565e-04 -6.4458e-04 -2.2734e-04 -1.2558e-04
-5.3857e-03 -1.4286e-03 -9.8081e-04 -8.5397e-04 -1.9745e-04 -5.1242e-04
-5.3872e-03 -2.1852e-03 -1.1856e-03 -8.5382e-04 -4.4400e-04 -1.0804e+01
-5.3878e-03 -1.4556e-03 -1.2080e-03 -1.4312e-04 -2.9568e+00 -3.2508e+01
-5.3878e-03 -1.6007e-03 -1.1417e-03 -8.6943e-04 -1.9046e+00 -2.6095e+01
-5.3878e-03 -2.1021e-03 -9.5829e-04 -5.4271e-02 -4.1028e+00 -1.9871e+01
-3.2579e-03 -1.3227e-03 -1.4668e-03 -3.5665e-01 -1.6039e+00 -2.1580e+01
-7.6417e-04 -1.8084e-03 -1.2468e-03 -2.3671e-01 -2.5726e+00 -2.5468e+01
-2.4204e-18 -6.9859e-17 -1.8566e-07 -6.1109e-03 -2.0710e-01 -2.3066e+00
