# columns=rank, rows=iteration
2.8432e-01 2.7294e-02 1.8338e-02 2.0125e-02 8.3529e-03 3.2100e-03
3.0854e-01 2.9029e-01 7.8472e-02 7.8489e-02 2.3095e-02 1.1221e-02
3.6369e-01 3.4134e-01 1.0735e-01 1.1739e-01 4.5243e-02 6.8125e-02
4.2715e-01 5.0058e-01 1.3849e-01 1.5083e-01 1.0173e-01 1.2112e+03
5.3435e-01 4.1630e-01 1.3417e-01 7.4984e-02 4.2198e+02 4.5214e+03
6.7982e-01 5.0309e-01 1.5057e-01 1.1797e-01 2.3607e+02 4.1889e+03
9.9561e-01 6.4913e-01 2.1792e-01 8.7034e+00 7.4529e+02 3.9470e+03
9.9691e-01 4.6145e-01 3.2010e-01 1.3310e+02 7.2280e+02 1.0888e+04
9.9751e-01 7.2335e-01 4.9870e-01 1.0946e+02 4.0485e+03 1.4027e+04
inf inf inf inf inf inf
