# columns=rank, rows=iteration
-2.8188e+04 -4.1247e+04 -5.8094e+03 -6.9280e+02 -6.3658e+01 -5.5635e+00
-2.7642e+04 -3.7697e+03 -6.4167e+01 -1.2218e+00 -5.1711e-03 -1.8475e-05
-2.7629e+04 -1.9346e+03 -2.4904e+00 -2.4372e-03 -9.3603e-07 -1.2924e-10
-2.7621e+04 -7.9351e+02 -1.4320e-01 -1.3893e-05 -1.5301e-10 -4.2566e-15
-2.7618e+04 -5.0868e+02 -9.8057e-03 -6.1043e-08 -3.1165e-14 -7.7619e-15
-2.7618e+04 -2.3167e+02 -5.3939e-04 -2.1863e-10 -3.1135e-14 -5.4411e-15
-2.7618e+04 -1.0643e+02 -3.7318e-05 -1.1513e-12 -1.6396e-14 -2.3807e-15
-2.7618e+04 -6.5901e+01 -1.5013e-06 -3.6139e-13 -1.0087e-14 -9.1583e-16
-2.7618e+04 -2.7343e+01 -8.8079e-08 -1.3656e-13 -1.6246e-14 -9.7791e-16
-8.4631e+03 -1.4233e+01 -4.6226e-09 -1.1873e-13 -1.5122e-14 -8.8903e-16
