# columns=rank, rows=iteration
2.8445e-01 2.7295e-02 1.8341e-02 2.0125e-02 8.3529e-03 3.2103e-03
3.0867e-01 2.9030e-01 7.8484e-02 7.8489e-02 2.3095e-02 1.1222e-02
3.6382e-01 3.4136e-01 1.0737e-01 1.1739e-01 4.5243e-02 6.8130e-02
4.2729e-01 5.0060e-01 1.3851e-01 1.5083e-01 1.0173e-01 1.2113e+03
5.3450e-01 4.1632e-01 1.3419e-01 7.4984e-02 4.2198e+02 4.5218e+03
6.7997e-01 5.0311e-01 1.5060e-01 1.1797e-01 2.3607e+02 4.1892e+03
9.9578e-01 6.4916e-01 2.1795e-01 8.7034e+00 7.4529e+02 3.9473e+03
9.9703e-01 4.6147e-01 3.2015e-01 1.3310e+02 7.2280e+02 1.0889e+04
9.9761e-01 7.2338e-01 4.9878e-01 1.0946e+02 4.0485e+03 1.4029e+04
inf inf inf inf inf inf
