# columns=k, rows=iterations
1.4884e+02 1.3056e+01 1.2416e+00 1.6258e-01 6.2006e-03 2.0826e-04
1.4881e+02 6.3252e+00 5.3737e-02 7.8778e-04 1.1756e-06 2.3220e-09
1.4880e+02 2.7819e+00 2.5717e-03 4.8961e-06 1.8829e-10 1.1167e-13
1.4880e+02 1.7433e+00 1.5192e-04 2.8981e-08 6.8267e-14 5.7795e-14
1.4880e+02 7.4448e-01 9.3508e-06 2.9925e-11 1.0395e-13 1.0252e-13
1.4880e+02 3.7289e-01 5.1388e-07 1.7947e-13 7.4728e-14 5.1023e-14
1.4880e+02 2.2497e-01 2.4527e-08 6.3520e-14 1.0998e-13 4.9257e-14
8.9978e+01 8.7663e-02 1.8348e-09 6.3520e-14 5.1086e-14 4.7830e-14
2.1105e+01 4.9728e-02 1.0906e-10 4.7897e-14 4.7492e-14 1.7852e-14
2.0484e-14 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15
