# columns=time slice, rows=singular values
3.5327e-02 2.7746e-02 2.1870e-02 1.7299e-02 1.3731e-02 1.0935e-02 8.7368e-03 7.0028e-03 5.6305e-03 4.5409e-03 3.6731e-03 2.9798e-03 2.4242e-03 1.9777e-03 1.6179e-03 1.3271e-03 1.0914e-03 8.9982e-04 7.4376e-04 6.1628e-04 5.1188e-04 4.2617e-04 3.5563e-04 2.9745e-04 2.4934e-04
1.1544e-03 9.0707e-04 7.1493e-04 5.6517e-04 4.4809e-04 3.5628e-04 2.8407e-04 2.2711e-04 1.8206e-04 1.4632e-04 1.1790e-04 9.5239e-05 7.7120e-05 6.2596e-05 5.0927e-05 4.1528e-05 3.3940e-05 2.7799e-05 2.2818e-05 1.8769e-05 1.5471e-05 1.2778e-05 1.0575e-05 8.7684e-06 7.2846e-06
5.3559e-05 4.3069e-05 3.4718e-05 2.8053e-05 2.2721e-05 1.8444e-05 1.5006e-05 1.2235e-05 9.9977e-06 8.1866e-06 6.7174e-06 5.5230e-06 4.5500e-06 3.7558e-06 3.1061e-06 2.5736e-06 2.1364e-06 1.7766e-06 1.4800e-06 1.2351e-06 1.0325e-06 8.6463e-07 7.2522e-07 6.0928e-07 5.1270e-07
3.8542e-06 3.4205e-06 3.0150e-06 2.6420e-06 2.3039e-06 2.0010e-06 1.7323e-06 1.4958e-06 1.2888e-06 1.1087e-06 9.5258e-07 8.1767e-07 7.0140e-07 6.0141e-07 5.1555e-07 4.4192e-07 3.7884e-07 3.2482e-07 2.7859e-07 2.3903e-07 2.0518e-07 1.7622e-07 1.5144e-07 1.3023e-07 1.1206e-07
