6.7140e-02 1.4884e+02 a
8.9262e-02 1.4881e+02 a
1.1122e-01 1.4880e+02 a
1.3312e-01 1.4880e+02 a
1.5514e-01 1.4880e+02 a
1.7697e-01 1.4880e+02 a
1.9891e-01 1.4880e+02 a
2.2110e-01 8.9978e+01 a
2.4311e-01 2.1105e+01 a
2.6484e-01 2.0484e-14 a
6.8245e-02 1.3056e+01 b
9.0287e-02 6.3252e+00 b
1.1215e-01 2.7819e+00 b
1.3408e-01 1.7433e+00 b
1.5599e-01 7.4448e-01 b
1.7798e-01 3.7289e-01 b
2.0012e-01 2.2497e-01 b
2.2207e-01 8.7663e-02 b
2.4402e-01 4.9728e-02 b
2.6604e-01 1.0000e-15 b
6.9208e-02 1.2416e+00 c
9.1174e-02 5.3737e-02 c
1.1319e-01 2.5717e-03 c
1.3505e-01 1.5192e-04 c
1.5714e-01 9.3508e-06 c
1.7939e-01 5.1388e-07 c
2.0143e-01 2.4527e-08 c
2.2332e-01 1.8348e-09 c
2.4531e-01 1.0906e-10 c
2.6724e-01 1.0000e-15 c
7.0507e-02 1.6258e-01 d
9.2540e-02 7.8778e-04 d
1.1455e-01 4.8961e-06 d
1.3661e-01 2.8981e-08 d
1.5876e-01 2.9925e-11 d
1.8072e-01 1.7947e-13 d
2.0272e-01 6.3520e-14 d
2.2483e-01 6.3520e-14 d
2.4669e-01 4.7897e-14 d
2.6865e-01 1.0000e-15 d
7.2229e-02 6.2006e-03 e
9.4225e-02 1.1756e-06 e
1.1621e-01 1.8829e-10 e
1.3850e-01 6.8267e-14 e
1.6047e-01 1.0395e-13 e
1.8244e-01 7.4728e-14 e
2.0430e-01 1.0998e-13 e
2.2622e-01 5.1086e-14 e
2.4822e-01 4.7492e-14 e
2.7058e-01 1.0000e-15 e
7.2963e-02 2.0826e-04 f
9.4883e-02 2.3220e-09 f
1.1723e-01 1.1167e-13 f
1.3913e-01 5.7795e-14 f
1.6106e-01 1.0252e-13 f
1.8304e-01 5.1023e-14 f
2.0507e-01 4.9257e-14 f
2.2729e-01 4.7830e-14 f
2.4924e-01 1.7852e-14 f
2.7119e-01 1.0000e-15 f
