# columns=k, rows=iterations
4.4323e-02 4.5070e-02 4.6487e-02 4.7297e-02 4.8142e-02 4.9581e-02
6.6523e-02 6.7296e-02 6.8469e-02 6.9190e-02 7.0233e-02 7.1512e-02
8.8798e-02 8.9417e-02 9.0422e-02 9.1144e-02 9.2044e-02 9.3407e-02
1.1080e-01 1.1135e-01 1.1240e-01 1.1305e-01 1.1400e-01 1.1579e-01
1.3273e-01 1.3325e-01 1.3426e-01 1.3507e-01 1.3626e-01 1.3769e-01
1.5476e-01 1.5518e-01 1.5620e-01 1.5721e-01 1.5820e-01 1.5959e-01
1.7654e-01 1.7731e-01 1.7842e-01 1.7910e-01 1.8034e-01 1.8152e-01
1.9849e-01 1.9943e-01 2.0035e-01 2.0099e-01 2.0220e-01 2.0349e-01
2.2071e-01 2.2136e-01 2.2223e-01 2.2299e-01 2.2413e-01 2.2530e-01
2.4277e-01 2.4328e-01 2.4413e-01 2.4477e-01 2.4606e-01 2.4752e-01
2.6465e-01 2.6528e-01 2.6600e-01 2.6671e-01 2.6835e-01 2.6947e-01
