# columns=rank, rows=iteration
-2.8188e+04 -4.1244e+04 -5.8087e+03 -6.9280e+02 -6.3658e+01 -5.5635e+00
-2.7642e+04 -3.7711e+03 -6.6700e+01 -1.2222e+00 -5.1711e-03 -1.8490e-05
-2.7629e+04 -1.9473e+03 -2.6220e+00 -5.7333e-03 -9.5359e-07 -2.1793e-10
-2.7621e+04 -7.9777e+02 -1.2813e-01 -3.3943e-05 -1.5375e-10 -5.3496e-15
-2.7618e+04 -5.1147e+02 -7.7407e-03 -2.0909e-07 -3.5156e-14 -3.1537e-15
-2.7618e+04 -2.3295e+02 -4.5010e-04 -2.0642e-10 -3.9236e-14 -1.9553e-15
-2.7618e+04 -1.0702e+02 -2.5595e-05 -1.1704e-12 -2.6806e-14 -2.4789e-15
-2.7618e+04 -6.6277e+01 -1.2509e-06 -1.7810e-13 -3.1850e-14 -2.2164e-15
-2.7618e+04 -2.7499e+01 -8.7475e-08 -2.0234e-13 -1.8461e-14 -7.0097e-16
-8.4631e+03 -1.4315e+01 -5.3861e-09 -1.6364e-13 -4.8286e-15 -4.3354e-16
