# columns=rank, rows=iteration
1.3683e+02 4.5401e+01 2.0835e+01 1.5717e+01 5.3310e+00 2.7739e+00 1.7601e+00 1.6220e+00 6.6185e-01 6.5494e-01 3.7209e-01 1.8246e-01 1.6821e-01 1.2436e-01 4.7648e-02 4.6628e-02 4.1193e-02 2.3425e-02 1.6256e-02 1.5544e-02
3.0124e+01 2.3049e+00 2.3289e-01 9.0573e-02 2.4206e-02 7.2219e-03 4.3746e-03 1.7170e-03 5.2241e-04 4.9820e-04 2.7675e-04 1.3069e-04 5.8378e-05 3.6872e-05 1.2058e-05 7.7579e-06 2.4702e-06 1.3463e-06 8.4468e-07 7.9500e-07
6.2661e+00 3.7785e-02 7.8966e-03 9.8617e-04 1.9794e-04 3.4290e-05 1.7181e-05 2.8392e-06 1.9339e-07 1.3125e-07 4.3062e-08 1.7881e-08 4.6803e-09 9.4167e-10 2.9943e-10 1.5876e-10 7.1874e-11 2.1689e-11 1.3295e-11 1.0705e-11
1.0871e+00 2.3320e-03 1.1172e-04 3.6868e-06 4.9830e-07 3.8427e-08 1.2877e-09 5.0095e-11 1.8277e-11 1.8690e-11 2.3755e-12 5.5385e-13 1.2333e-13 1.6724e-14 1.7552e-15 8.0417e-16 6.1155e-17 1.0742e-17 5.2620e-18 4.4026e-18
1.2199e-01 1.0132e-04 1.0140e-06 1.5189e-08 1.6882e-09 2.2784e-12 3.0492e-13 9.0701e-15 6.7175e-16 3.1267e-16 9.7492e-17 3.2232e-17 2.2026e-17 1.5880e-17 6.1861e-18 4.4926e-18 3.1837e-18 2.0826e-18 8.6450e-19 1.5514e-18
2.7669e-02 1.0129e-06 1.9051e-08 3.8792e-11 6.6172e-12 6.9912e-15 8.7263e-16 2.0283e-16 6.0767e-17 6.1096e-17 3.8925e-17 1.6780e-17 3.2245e-18 2.3851e-18 3.0938e-18 2.4144e-18 1.1006e-18 3.3792e-19 6.3718e-20 3.0798e-19
5.2474e-03 6.6842e-08 5.3025e-10 2.6792e-13 3.2587e-14 2.5057e-16 1.7850e-16 1.0647e-16 7.6007e-18 1.1650e-17 6.3822e-18 2.6809e-18 4.9590e-19 3.2229e-19 0.0000e+00 3.9594e-19 1.0507e-19 1.4751e-19 0.0000e+00 4.4869e-20
9.7910e-04 1.2965e-09 1.4471e-11 2.9157e-15 6.6681e-16 4.4863e-17 3.7102e-17 5.3968e-18 1.3592e-18 0.0000e+00 0.0000e+00 8.3196e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9041e-05 1.2795e-11 1.1038e-13 7.5567e-16 7.4797e-17 0.0000e+00 1.3450e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
