# columns=rank, rows=iteration
-5.2802e-03 -3.1597e-04 -2.1901e-04 -2.3577e-04 -9.7259e-05 -3.7068e-05
-5.3834e-03 -1.6671e-03 -7.8729e-04 -2.8325e-04 -2.2363e-04 -7.2056e-05
-5.3857e-03 -1.4303e-03 -1.0513e-03 -7.9279e-04 -1.9993e-04 -1.6537e-03
-5.3872e-03 -2.1849e-03 -1.3864e-03 -5.8650e-04 -5.0983e-04 -3.8147e+01
-5.3878e-03 -1.4555e-03 -1.1067e-03 -5.2177e-04 -1.6372e+00 -1.2591e+01
-5.3878e-03 -1.6007e-03 -1.4003e-03 -7.0799e-04 -2.2648e+00 -2.0213e+01
-5.3878e-03 -2.1019e-03 -8.1353e-04 -9.5525e-02 -6.7078e+00 -4.3062e+01
-3.2579e-03 -1.3227e-03 -1.2139e-03 -1.2856e-01 -6.2973e+00 -5.5712e+01
-7.6417e-04 -1.8082e-03 -1.0632e-03 -3.7132e-01 -3.1620e+00 -5.1851e+01
-2.4204e-18 -7.0261e-17 -2.1633e-07 -8.4225e-03 -6.6128e-02 -1.1248e+00
