6.8103e-02 1.4884e+02 a
9.0016e-02 1.4881e+02 a
1.1232e-01 1.4880e+02 a
1.3430e-01 1.4880e+02 a
1.5634e-01 1.4880e+02 a
1.7821e-01 1.4880e+02 a
2.0018e-01 1.4880e+02 a
2.2241e-01 8.9978e+01 a
2.4443e-01 2.1105e+01 a
2.6638e-01 2.0484e-14 a
6.9124e-02 1.3033e+01 b
9.1607e-02 6.2844e+00 b
1.1354e-01 2.7671e+00 b
1.3550e-01 1.7337e+00 b
1.5747e-01 7.4037e-01 b
1.7948e-01 3.7083e-01 b
2.0168e-01 2.2370e-01 b
2.2360e-01 8.7166e-02 b
2.4550e-01 4.9442e-02 b
2.6756e-01 1.0000e-15 b
7.0439e-02 1.2723e+00 c
9.2403e-02 5.0518e-02 c
1.1460e-01 2.6181e-03 c
1.3650e-01 1.9852e-04 c
1.5849e-01 1.0852e-05 c
1.8077e-01 7.5530e-07 c
2.0277e-01 3.0359e-08 c
2.2466e-01 1.8224e-09 c
2.4661e-01 9.3642e-11 c
2.6855e-01 1.0000e-15 c
7.2019e-02 1.6334e-01 d
9.3995e-02 3.4609e-04 d
1.1598e-01 1.9322e-06 d
1.3803e-01 8.1480e-09 d
1.6016e-01 3.1850e-11 d
1.8214e-01 1.5479e-13 d
2.0408e-01 1.0998e-13 d
2.2616e-01 4.6462e-14 d
2.4807e-01 5.0706e-14 d
2.6998e-01 1.0000e-15 d
7.3556e-02 6.1913e-03 e
9.5427e-02 1.1564e-06 e
1.1740e-01 1.8714e-10 e
1.3968e-01 7.8010e-14 e
1.6165e-01 5.1023e-14 e
1.8367e-01 7.0515e-14 e
2.0558e-01 1.0998e-13 e
2.2757e-01 6.3520e-14 e
2.4956e-01 5.1368e-14 e
2.7188e-01 1.0000e-15 e
7.4538e-02 2.0623e-04 f
9.6520e-02 1.3312e-09 f
1.1888e-01 2.1373e-13 f
1.4080e-01 1.6238e-13 f
1.6278e-01 9.7726e-14 f
1.8475e-01 1.0998e-13 f
2.0676e-01 1.0252e-13 f
2.2861e-01 5.1023e-14 f
2.5092e-01 5.0706e-14 f
2.7287e-01 1.0000e-15 f
