# columns=rank, rows=iteration
-2.9360e+04 -4.1243e+04 -5.8078e+03 -6.9280e+02 -6.3658e+01 -5.5631e+00
-2.8791e+04 -3.7709e+03 -6.6690e+01 -1.2222e+00 -5.1711e-03 -1.8489e-05
-2.8777e+04 -1.9472e+03 -2.6216e+00 -5.7333e-03 -9.5359e-07 -2.1791e-10
-2.8769e+04 -7.9774e+02 -1.2812e-01 -3.3943e-05 -1.5375e-10 -5.3492e-15
-2.8766e+04 -5.1145e+02 -7.7395e-03 -2.0909e-07 -3.5156e-14 -3.1535e-15
-2.8766e+04 -2.3294e+02 -4.5003e-04 -2.0642e-10 -3.9236e-14 -1.9552e-15
-2.8766e+04 -1.0702e+02 -2.5591e-05 -1.1704e-12 -2.6806e-14 -2.4787e-15
-2.8766e+04 -6.6274e+01 -1.2507e-06 -1.7810e-13 -3.1850e-14 -2.2163e-15
-2.8766e+04 -2.7497e+01 -8.7461e-08 -2.0234e-13 -1.8461e-14 -7.0092e-16
-8.8149e+03 -1.4314e+01 -5.3853e-09 -1.6364e-13 -4.8286e-15 -4.3351e-16
