9.5454e+00 9.0643e+01 a
1.2641e+01 2.0498e+01 a
1.5749e+01 3.1557e+00 a
1.8789e+01 4.2668e-01 a
2.1875e+01 9.6812e-02 a
2.4953e+01 1.7127e-02 a
2.8022e+01 3.3929e-03 a
3.1111e+01 4.5038e-04 a
3.4196e+01 8.8164e-06 a
3.7283e+01 1.0000e-15 a
9.4679e+00 6.7702e+00 b
1.2498e+01 1.1502e-01 b
1.5538e+01 3.0555e-03 b
1.8600e+01 8.1643e-05 b
2.1645e+01 2.6880e-06 b
2.4688e+01 8.9803e-08 b
2.7741e+01 1.6618e-09 b
3.0790e+01 4.7645e-11 b
3.3837e+01 5.9917e-13 b
3.6881e+01 1.0000e-15 b
9.6166e+00 2.9402e+00 c
1.2751e+01 7.5831e-02 c
1.5895e+01 1.9767e-03 c
1.9052e+01 1.5341e-05 c
2.2131e+01 4.9459e-08 c
2.5221e+01 7.5010e-10 c
2.8315e+01 2.5544e-12 c
3.1358e+01 6.9028e-14 c
3.4386e+01 3.7685e-14 c
3.7442e+01 1.0000e-15 c
9.6520e+00 1.1013e+00 d
1.2756e+01 5.5931e-03 d
1.5890e+01 1.4236e-05 d
1.9015e+01 2.6092e-08 d
2.2140e+01 2.5294e-10 d
2.5225e+01 9.8806e-13 d
2.8322e+01 2.7827e-14 d
3.1379e+01 2.7141e-14 d
3.4461e+01 1.0000e-15 d
3.7510e+01 1.0000e-15 d
9.7558e+00 9.6873e-01 e
1.2908e+01 2.4164e-03 e
1.6045e+01 4.8523e-06 e
1.9180e+01 1.5208e-09 e
2.2272e+01 4.1503e-12 e
2.5360e+01 5.1302e-14 e
2.8448e+01 1.2456e-14 e
3.1513e+01 2.9101e-15 e
3.4569e+01 1.0000e-15 e
3.7618e+01 1.0000e-15 e
9.7152e+00 4.3337e-01 f
1.2817e+01 4.6361e-04 f
1.5942e+01 6.9141e-07 f
1.9076e+01 4.3630e-10 f
2.2227e+01 2.0516e-13 f
2.5368e+01 3.7792e-14 f
2.8456e+01 4.5231e-15 f
3.1545e+01 1.0000e-15 f
3.4600e+01 1.0000e-15 f
3.7643e+01 1.0000e-15 f
9.8624e+00 3.4547e-01 g
1.3005e+01 1.1135e-04 g
1.6115e+01 7.2050e-08 g
1.9183e+01 5.9983e-12 g
2.2272e+01 8.3924e-14 g
2.5388e+01 3.7685e-14 g
2.8501e+01 9.1936e-15 g
3.1661e+01 1.0000e-15 g
3.4759e+01 1.0000e-15 g
3.7825e+01 1.0000e-15 g
9.8597e+00 2.2581e-01 h
1.2987e+01 9.2256e-05 h
1.6111e+01 1.2055e-08 h
1.9253e+01 2.9746e-13 h
2.2400e+01 4.5602e-14 h
2.5555e+01 3.4345e-14 h
2.8676e+01 1.0000e-15 h
3.1759e+01 1.0000e-15 h
3.4803e+01 1.0000e-15 h
3.7826e+01 1.0000e-15 h
9.9591e+00 2.3137e-01 i
1.3054e+01 2.9311e-05 i
1.6153e+01 5.9093e-09 i
1.9261e+01 1.9386e-13 i
2.2384e+01 2.9889e-14 i
2.5524e+01 2.9091e-14 i
2.8612e+01 1.0000e-15 i
3.1751e+01 1.0000e-15 i
3.4854e+01 1.0000e-15 i
3.7922e+01 1.0000e-15 i
9.9842e+00 2.1429e-01 j
1.3124e+01 2.7219e-05 j
1.6262e+01 5.3174e-09 j
1.9398e+01 8.6701e-14 j
2.2528e+01 3.3410e-14 j
2.5614e+01 8.3496e-15 j
2.8703e+01 1.0035e-15 j
3.1753e+01 1.0000e-15 j
3.4801e+01 1.0000e-15 j
3.7867e+01 1.0000e-15 j
1.0063e+01 9.5492e-02 k
1.3178e+01 6.2384e-06 k
1.6304e+01 1.3704e-10 k
1.9450e+01 7.9558e-14 k
2.2608e+01 3.7685e-14 k
2.5768e+01 3.1298e-15 k
2.8855e+01 1.0000e-15 k
3.1911e+01 1.0000e-15 k
3.4940e+01 1.0000e-15 k
3.7991e+01 1.0000e-15 k
1.0134e+01 6.6235e-02 l
1.3258e+01 3.9889e-06 l
1.6396e+01 4.5338e-11 l
1.9540e+01 8.0037e-14 l
2.2674e+01 2.3545e-14 l
2.5805e+01 7.2351e-15 l
2.8886e+01 1.0000e-15 l
3.1960e+01 1.0000e-15 l
3.5057e+01 1.0000e-15 l
3.8114e+01 1.0000e-15 l
1.0196e+01 4.9247e-02 m
1.3327e+01 2.2304e-06 m
1.6478e+01 1.1364e-11 m
1.9642e+01 4.2743e-14 m
2.2817e+01 4.6386e-14 m
2.5950e+01 4.5231e-15 m
2.9023e+01 1.0000e-15 m
3.2083e+01 1.0000e-15 m
3.5173e+01 1.0000e-15 m
3.8238e+01 1.0000e-15 m
1.0223e+01 4.3504e-02 n
1.3367e+01 5.6529e-07 n
1.6499e+01 5.5831e-12 n
1.9664e+01 4.1976e-14 n
2.2830e+01 3.1746e-14 n
2.5986e+01 2.2650e-14 n
2.9124e+01 1.1008e-14 n
3.2207e+01 1.0000e-15 n
3.5246e+01 1.0000e-15 n
3.8275e+01 1.0000e-15 n
1.0282e+01 9.4263e-03 o
1.3418e+01 2.3077e-07 o
1.6523e+01 1.3614e-12 o
1.9662e+01 5.1072e-14 o
2.2767e+01 3.7685e-14 o
2.5880e+01 1.0000e-15 o
2.8939e+01 1.0000e-15 o
3.2063e+01 1.0000e-15 o
3.5208e+01 1.0000e-15 o
3.8300e+01 1.0000e-15 o
1.0337e+01 7.3173e-03 p
1.3467e+01 1.4052e-07 p
1.6596e+01 1.2027e-13 p
1.9723e+01 4.3376e-14 p
2.2849e+01 3.4440e-14 p
2.5983e+01 6.0800e-15 p
2.9117e+01 1.0000e-15 p
3.2216e+01 1.0000e-15 p
3.5320e+01 1.0000e-15 p
3.8366e+01 1.0000e-15 p
1.0432e+01 6.7425e-03 q
1.3591e+01 1.3075e-07 q
1.6714e+01 1.1219e-13 q
1.9840e+01 4.2792e-14 q
2.2942e+01 1.7371e-14 q
2.6000e+01 5.4700e-15 q
2.9055e+01 1.0000e-15 q
3.2114e+01 1.0000e-15 q
3.5168e+01 1.0000e-15 q
3.8225e+01 1.0000e-15 q
1.0476e+01 6.5644e-03 r
1.3610e+01 1.1142e-07 r
1.6731e+01 9.1050e-14 r
1.9887e+01 3.9977e-14 r
2.3052e+01 1.3205e-14 r
2.6153e+01 1.0000e-15 r
2.9264e+01 1.0000e-15 r
3.2373e+01 1.0000e-15 r
3.5426e+01 1.0000e-15 r
3.8470e+01 1.0000e-15 r
1.0538e+01 4.8434e-03 s
1.3682e+01 2.3524e-08 s
1.6854e+01 7.6473e-14 s
2.0026e+01 5.6307e-14 s
2.3179e+01 6.0935e-14 s
2.6326e+01 7.3154e-15 s
2.9425e+01 1.0000e-15 s
3.2523e+01 1.0000e-15 s
3.5591e+01 1.0000e-15 s
3.8648e+01 1.0000e-15 s
1.0588e+01 3.4375e-03 t
1.3712e+01 1.8279e-08 t
1.6825e+01 8.1241e-14 t
1.9956e+01 3.9708e-14 t
2.3087e+01 2.0160e-14 t
2.6218e+01 1.0000e-15 t
2.9322e+01 1.0000e-15 t
3.2419e+01 1.0000e-15 t
3.5525e+01 1.0000e-15 t
3.8585e+01 1.0000e-15 t
