# columns=time, rows=iteration
4.5826e+01 7.0087e+01 5.9365e+01 7.0238e+01 5.9169e+01 7.0295e+01 5.9132e+01 7.0122e+01 5.9175e+01 6.9949e+01
0.0000e+00 2.5115e+01 6.8911e+01 5.8834e+01 6.8871e+01 5.8853e+01 6.8933e+01 5.8837e+01 6.8901e+01 5.8851e+01
0.0000e+00 0.0000e+00 2.2197e+01 6.8885e+01 5.8828e+01 6.8873e+01 5.8835e+01 6.8900e+01 5.8827e+01 6.8875e+01
0.0000e+00 0.0000e+00 0.0000e+00 2.1309e+01 6.8876e+01 5.8826e+01 6.8873e+01 5.8826e+01 6.8880e+01 5.8823e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1185e+01 6.8872e+01 5.8823e+01 6.8873e+01 5.8823e+01 6.8873e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1117e+01 6.8873e+01 5.8823e+01 6.8873e+01 5.8824e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1110e+01 6.8873e+01 5.8823e+01 6.8873e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1106e+01 6.8873e+01 5.8823e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1105e+01 6.8873e+01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.1105e+01
