# columns=k, rows=iterations
4.5999e+02 4.3411e+02 4.3373e+02 4.3369e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02
1.1017e+02 9.6542e+00 3.0935e+00 7.2515e-01 4.1155e-01 4.0176e-01 3.7650e-01 1.5139e-01 1.5028e-01 5.8773e-02 2.7603e-02 2.2374e-02 2.2355e-02 1.0335e-02 5.9912e-03 5.6791e-03 5.4994e-03 5.3758e-03 8.6981e-04 8.4008e-04
2.4684e+01 1.4606e-01 1.0758e-01 6.7574e-03 9.9059e-04 6.2368e-04 2.9675e-04 4.4032e-05 4.2445e-05 6.2815e-06 3.9571e-06 9.5125e-07 9.3392e-07 7.6520e-07 1.0930e-07 3.6890e-08 1.8881e-08 1.6243e-08 4.5782e-09 1.6137e-09
3.9087e+00 4.5441e-03 2.4020e-03 2.8982e-05 1.3872e-06 1.2836e-06 7.3598e-08 3.2709e-09 2.9720e-09 4.2146e-10 7.4977e-11 1.0736e-11 1.0687e-11 9.8233e-13 6.7108e-13 1.3172e-13 1.1594e-13 1.1143e-13 1.0355e-13 7.8337e-14
5.5600e-01 1.1119e-04 1.1313e-05 2.7701e-08 6.9845e-10 6.5076e-10 6.3551e-12 2.2489e-13 1.7886e-13 7.3430e-14 7.3621e-14 4.5981e-14 6.0007e-14 4.8460e-14 5.8326e-14 2.8890e-14 4.4777e-14 4.7806e-14 3.9341e-14 2.8788e-14
1.0888e-01 4.5638e-06 3.2053e-08 2.0992e-10 2.8471e-12 3.3120e-13 7.9346e-14 5.6851e-14 5.5528e-14 2.3258e-14 2.9491e-14 7.9390e-15 1.9395e-14 2.4103e-14 2.9945e-14 9.8007e-15 9.9796e-15 2.6956e-14 8.7636e-15 6.4181e-15
2.0517e-02 1.1916e-07 9.0498e-10 9.2963e-13 6.3511e-14 5.7458e-14 4.7339e-14 1.6870e-14 2.7674e-14 9.3095e-16 3.6479e-15 0.0000e+00 3.1421e-15 2.0907e-15 9.9456e-16 1.7121e-15 3.5115e-16 1.2159e-14 0.0000e+00 0.0000e+00
3.8272e-03 2.1537e-09 2.5827e-13 8.6446e-14 1.9278e-14 2.7012e-14 3.9603e-14 8.2686e-15 4.6990e-15 0.0000e+00 3.1402e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.3795e-16 0.0000e+00 0.0000e+00
5.4389e-04 5.6272e-11 3.4514e-14 4.6293e-14 3.0303e-15 0.0000e+00 1.5567e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0859e-05 8.8207e-13 3.0201e-15 1.8942e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
