# columns=k, rows=iterations
4.5999e+02 4.3396e+02 4.3359e+02 4.3347e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3367e+02 4.3368e+02 4.3367e+02 4.3367e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02 4.3368e+02
1.1017e+02 1.0253e+01 4.2958e+00 2.3105e+00 1.4243e+00 1.4224e+00 6.3108e-01 4.3237e-01 4.3221e-01 4.1764e-01 3.9791e-01 1.8786e-01 1.4908e-01 1.2772e-01 9.2053e-02 3.0103e-02 2.9621e-02 2.6656e-02 2.6216e-02 1.4039e-02
2.4684e+01 2.3795e-01 1.1925e-01 2.6082e-02 7.1158e-03 5.4394e-03 1.0138e-03 2.5655e-04 1.1403e-04 6.8261e-05 5.7679e-05 1.7474e-05 1.2418e-05 4.1591e-06 1.9241e-06 1.0004e-06 5.4539e-07 4.8866e-07 4.0278e-07 9.9045e-08
3.9087e+00 4.3079e-03 2.8339e-03 4.9367e-05 8.2108e-06 8.0497e-06 9.5607e-08 1.9901e-08 1.9351e-08 1.1164e-08 2.1624e-09 2.1588e-10 9.5305e-11 2.4871e-11 1.8960e-11 3.4868e-13 2.8766e-13 3.0964e-13 1.2197e-13 1.0515e-13
5.5600e-01 1.0926e-04 2.3310e-05 1.6594e-07 3.7378e-09 3.0042e-09 1.9481e-11 9.2696e-13 5.0874e-13 1.7678e-13 9.6544e-14 7.2754e-14 7.9483e-14 5.8639e-14 6.3099e-14 4.7811e-14 5.2773e-14 3.7746e-14 4.0953e-14 3.6269e-14
1.0888e-01 4.5585e-06 6.9031e-08 9.3603e-10 3.0755e-12 1.2057e-12 8.7431e-14 6.0065e-14 6.1442e-14 4.9582e-14 2.7625e-14 1.1408e-14 2.4910e-14 3.6006e-14 3.0202e-14 1.5683e-14 2.3986e-14 1.5669e-14 1.6467e-14 1.6573e-14
2.0517e-02 1.3152e-07 1.0924e-09 5.0697e-12 3.8886e-14 5.5425e-14 3.1449e-14 3.0304e-14 2.6819e-14 4.0763e-14 1.6115e-14 1.5567e-14 4.4409e-16 1.6157e-14 6.9389e-18 6.2804e-16 1.6516e-14 0.0000e+00 4.4414e-16 0.0000e+00
3.8272e-03 2.9433e-09 6.8984e-12 7.6068e-14 1.5681e-14 5.9759e-15 1.5553e-14 2.6758e-14 0.0000e+00 2.4066e-14 1.5549e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4389e-04 6.0794e-11 1.0552e-13 1.6915e-14 0.0000e+00 0.0000e+00 0.0000e+00 6.2063e-17 0.0000e+00 6.2063e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0859e-05 9.0505e-13 3.7816e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
