# columns=k, rows=iterations
9.0643e+01 6.7522e+00 2.3532e+00 4.9848e-01 2.4363e-01 2.3347e-01 2.1709e-01 8.5167e-02 8.4941e-02 3.6722e-02 1.4444e-02 1.1189e-02 1.1184e-02 5.0751e-03 2.6759e-03 2.4765e-03 2.4002e-03 2.3903e-03 3.5740e-04 3.4352e-04
2.0498e+01 9.1296e-02 6.9536e-02 3.4171e-03 4.7182e-04 3.0702e-04 1.4484e-04 1.5368e-05 1.4793e-05 2.1141e-06 1.3985e-06 2.7964e-07 2.7191e-07 2.1811e-07 2.8152e-08 9.5566e-09 4.1080e-09 4.0993e-09 1.2375e-09 3.3542e-10
3.1557e+00 2.8641e-03 1.7648e-03 1.4652e-05 8.4387e-07 7.7168e-07 4.2871e-08 1.7106e-09 1.5370e-09 1.9551e-10 3.5172e-11 4.7883e-12 4.7595e-12 3.9504e-13 2.5914e-13 6.7007e-14 7.6162e-14 6.9831e-14 7.6884e-14 5.4568e-14
4.2668e-01 8.9046e-05 8.3409e-06 1.4501e-08 4.2409e-10 3.9068e-10 2.5281e-12 1.4496e-13 8.2889e-14 5.8296e-14 7.4458e-14 5.6940e-14 5.0729e-14 3.9581e-14 4.9818e-14 3.7685e-14 4.0188e-14 4.0665e-14 3.4918e-14 3.2722e-14
9.6812e-02 2.9226e-06 2.0804e-08 1.3438e-10 1.9954e-12 2.2958e-13 5.4437e-14 4.0593e-14 3.3913e-14 2.6649e-14 1.7551e-14 7.2371e-15 1.4640e-14 2.5998e-14 3.5764e-14 7.1569e-15 1.1943e-14 1.9065e-14 7.2581e-15 4.1785e-15
1.7127e-02 9.2843e-08 6.6807e-10 5.8013e-13 8.1034e-14 4.4746e-14 5.8561e-14 1.1638e-14 3.1514e-14 1.0000e-15 1.0000e-15 1.0000e-15 2.3323e-15 2.5303e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.2218e-14 1.0000e-15 1.0000e-15
3.3929e-03 1.3903e-09 1.2299e-13 5.8876e-14 1.3633e-14 3.3616e-14 3.0505e-14 7.9635e-15 1.1485e-14 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15
4.5038e-04 4.4326e-11 3.7685e-14 4.2695e-14 2.3323e-15 1.0000e-15 4.5231e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15
8.8164e-06 5.5845e-13 2.3323e-15 3.2761e-14 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15
1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15 1.0000e-15
