# columns=rank, rows=iteration
2.6926e+01 8.8279e-01 4.2421e-02 3.2347e-02
1.2808e-01 5.1241e-06 1.2573e-07 9.4540e-08
1.1750e-03 7.4454e-11 1.2909e-12 9.6691e-13
1.3423e-05 1.5494e-14 2.2593e-17 1.6587e-17
1.3726e-07 3.7572e-17 1.5368e-18 1.3599e-18
1.2398e-09 8.3036e-18 3.4027e-20 2.6251e-20
8.9395e-12 0.0000e+00 0.0000e+00 0.0000e+00
4.6045e-14 0.0000e+00 0.0000e+00 0.0000e+00
2.2975e-16 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
