# columns=time, rows=iteration
2.9000e+02 4.0407e+02 2.1447e+02 3.2750e+02 8.5060e+01 4.8342e+02 1.8478e+02 3.3628e+02 1.1493e+02 3.4328e+02
0.0000e+00 3.6047e+01 2.0811e+02 1.6135e+01 9.0934e+01 8.8031e+01 2.2785e+02 2.2464e+01 1.5783e+02 1.9357e+01
0.0000e+00 0.0000e+00 1.3846e+01 7.7630e+00 3.1519e+00 2.1260e+01 1.4735e+01 1.8827e+01 1.0908e+01 1.8466e+01
0.0000e+00 0.0000e+00 0.0000e+00 8.0481e-01 1.2085e+00 1.2980e+00 2.5503e+00 2.5468e+00 2.3185e+00 2.2066e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 8.1803e-02 2.9471e-01 2.5419e-01 2.1036e-01 5.9186e-01 2.4716e-01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.8921e-02 3.9377e-02 4.7670e-02 2.0746e-02 8.8977e-02
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 4.6727e-03 4.8049e-03 1.1170e-02 8.1569e-04
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.5991e-04 1.0630e-03 1.8764e-03
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.4414e-05 1.4586e-04
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 7.8914e-06
