# columns=k, rows=iterations
3.1724e+00 6.2498e+00 6.3376e+00 6.3570e+00 6.4620e+00 6.4780e+00 6.5567e+00 6.5988e+00 6.6472e+00 6.6876e+00 6.7573e+00 6.8147e+00 6.8980e+00 6.9282e+00 6.9880e+00 7.0979e+00 7.0918e+00 7.1790e+00 7.2054e+00 7.3087e+00
6.2672e+00 9.2736e+00 9.4504e+00 9.4288e+00 9.6062e+00 9.5907e+00 9.7143e+00 9.7206e+00 9.7776e+00 9.8116e+00 9.8717e+00 9.9315e+00 1.0029e+01 1.0084e+01 1.0128e+01 1.0206e+01 1.0208e+01 1.0290e+01 1.0324e+01 1.0460e+01
9.3427e+00 1.2324e+01 1.2577e+01 1.2516e+01 1.2749e+01 1.2712e+01 1.2853e+01 1.2855e+01 1.2916e+01 1.2929e+01 1.2983e+01 1.3045e+01 1.3164e+01 1.3205e+01 1.3225e+01 1.3347e+01 1.3337e+01 1.3407e+01 1.3441e+01 1.3592e+01
1.2406e+01 1.5363e+01 1.5702e+01 1.5623e+01 1.5897e+01 1.5837e+01 1.5993e+01 1.6004e+01 1.6034e+01 1.6052e+01 1.6088e+01 1.6189e+01 1.6307e+01 1.6317e+01 1.6334e+01 1.6497e+01 1.6469e+01 1.6550e+01 1.6572e+01 1.6742e+01
1.5450e+01 1.8404e+01 1.8840e+01 1.8742e+01 1.9035e+01 1.8964e+01 1.9107e+01 1.9162e+01 1.9164e+01 1.9192e+01 1.9230e+01 1.9328e+01 1.9419e+01 1.9458e+01 1.9450e+01 1.9647e+01 1.9615e+01 1.9692e+01 1.9698e+01 1.9858e+01
1.8503e+01 2.1436e+01 2.1955e+01 2.1803e+01 2.2138e+01 2.2049e+01 2.2227e+01 2.2240e+01 2.2304e+01 2.2339e+01 2.2377e+01 2.2458e+01 2.2532e+01 2.2610e+01 2.2585e+01 2.2745e+01 2.2769e+01 2.2827e+01 2.2827e+01 2.2987e+01
2.1562e+01 2.4485e+01 2.5052e+01 2.4866e+01 2.5228e+01 2.5118e+01 2.5353e+01 2.5294e+01 2.5402e+01 2.5492e+01 2.5527e+01 2.5564e+01 2.5656e+01 2.5705e+01 2.5699e+01 2.5845e+01 2.5907e+01 2.5958e+01 2.5917e+01 2.6086e+01
2.4607e+01 2.7510e+01 2.8118e+01 2.7932e+01 2.8323e+01 2.8180e+01 2.8433e+01 2.8378e+01 2.8479e+01 2.8558e+01 2.8662e+01 2.8645e+01 2.8708e+01 2.8810e+01 2.8773e+01 2.8952e+01 2.9011e+01 2.9038e+01 2.9030e+01 2.9154e+01
2.7670e+01 3.0560e+01 3.1175e+01 3.0981e+01 3.1349e+01 3.1261e+01 3.1509e+01 3.1426e+01 3.1537e+01 3.1611e+01 3.1765e+01 3.1722e+01 3.1767e+01 3.1878e+01 3.1829e+01 3.2001e+01 3.2071e+01 3.2137e+01 3.2117e+01 3.2246e+01
3.0715e+01 3.3594e+01 3.4232e+01 3.4017e+01 3.4381e+01 3.4303e+01 3.4607e+01 3.4477e+01 3.4576e+01 3.4654e+01 3.4833e+01 3.4752e+01 3.4839e+01 3.4918e+01 3.4863e+01 3.5043e+01 3.5102e+01 3.5193e+01 3.5140e+01 3.5299e+01
3.3759e+01 3.6634e+01 3.7268e+01 3.7055e+01 3.7417e+01 3.7360e+01 3.7638e+01 3.7513e+01 3.7620e+01 3.7682e+01 3.7877e+01 3.7787e+01 3.7898e+01 3.7976e+01 3.7918e+01 3.8080e+01 3.8148e+01 3.8234e+01 3.8159e+01 3.8356e+01
