# columns=rank, rows=iteration
3.2283e+02 4.3388e+02 6.7555e+01 7.8498e+00 7.4158e-01 6.4838e-02
3.0777e+02 1.0231e+02 1.4680e+00 3.2341e-02 3.8870e-04 3.4987e-07
2.7358e+02 2.5225e+01 5.8913e-02 1.2889e-04 1.3978e-07 4.1273e-12
2.4637e+02 9.4675e+00 3.3885e-03 4.6853e-07 5.2850e-11 6.5071e-17
2.0633e+02 4.3653e+00 1.4032e-04 1.1162e-09 2.1091e-14 4.2214e-17
1.7167e+02 2.1993e+00 5.5210e-06 2.2308e-12 2.7868e-16 1.6069e-17
1.2294e+02 7.8972e-01 3.3102e-07 5.7043e-15 3.6203e-17 9.9241e-18
7.8545e+01 2.0653e-01 6.5689e-09 2.1555e-15 8.7439e-18 4.0957e-18
1.8888e+01 6.9854e-02 3.4685e-10 2.6246e-16 0.0000e+00 1.0346e-18
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
