# columns=time, rows=iteration
4.5826e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
0.0000e+00 4.7794e+01 4.4209e+01 4.4209e+01 4.4209e+01 4.4209e+01 4.4209e+01 4.4209e+01 4.4209e+01 4.4209e+01
0.0000e+00 0.0000e+00 7.2587e+00 6.7123e+00 6.7123e+00 6.7123e+00 6.7123e+00 6.7123e+00 6.7123e+00 6.7123e+00
0.0000e+00 0.0000e+00 0.0000e+00 1.1047e+00 1.0215e+00 1.0215e+00 1.0215e+00 1.0215e+00 1.0215e+00 1.0215e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6812e-01 1.5547e-01 1.5547e-01 1.5547e-01 1.5547e-01 1.5547e-01
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.5587e-02 2.3660e-02 2.3660e-02 2.3660e-02 2.3660e-02
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 3.8940e-03 3.6009e-03 3.6009e-03 3.6009e-03
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 5.9263e-04 5.4801e-04 5.4801e-04
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 9.0192e-05 8.3402e-05
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.3726e-05
